speaker	gender	file	t	word	vowel	stress	duration	f1	f2	f3	f0
falk0	female	si658	2.1425	ITS	AH	0	0.0400	380.8	2036.7	3010.3	177.1
falk0	female	si658	2.3775	UNIQUENESS	UW	0	0.0300	368.4	2094.1	2961.4	190.1
falk0	female	si658	2.5475	UNIQUENESS	IY	1	0.1100	431.7	2766.1	3277.3	197.5
falk0	female	si658	2.7975	UNIQUENESS	AH	0	0.1100	644.8	1984.8	2919.0	144.3
falk0	female	si658	3.1275	THE	AH	0	0.0300	510.6	1924.6	2957.8	182.3
falk0	female	si658	3.3425	CIRCLE	ER	1	0.1000	562.6	1711.3	1966.6	214.8
falk0	female	si658	3.4875	CIRCLE	AH	0	0.0500	706.7	2033.6	3326.3	227.8
falk0	female	si658	3.6075	OF	AH	0	0.0500	439.5	1937.2	3084.9	176.8
falk0	female	si658	3.8375	UNIVERSALITY	UW	2	0.0300	691.4	1847.2	3026.0	214.2
falk0	female	si658	3.9275	UNIVERSALITY	IH	0	0.0300	642.4	1402.3	2682.4	204.0
falk0	female	si658	4.0825	UNIVERSALITY	ER	0	0.1000	492.0	1575.1	1972.8	201.5
falk0	female	si658	4.3125	UNIVERSALITY	AE	1	0.1000	914.8	1603.9	2857.8	203.5
falk0	female	si658	4.4975	UNIVERSALITY	AH	0	0.0300	546.9	1748.1	2980.2	140.4
falk0	female	si658	4.6925	UNIVERSALITY	IY	0	0.1400	413.5	2702.6	3162.3	89.6
falk0	female	sx186	0.1925	WOULD	UH	1	0.0400	337.9	1711.4	2797.8	207.6
falk0	female	sx186	0.2875	A	AH	0	0.0700	588.3	1977.9	2942.8	199.4
falk0	female	sx186	0.5225	TOMBOY	AA	1	0.1200	1100.5	1546.6	3132.3	222.0
falk0	female	sx186	0.7775	TOMBOY	OY	2	0.0500	626.8	2025.3	2774.8	174.1
falk0	female	sx186	0.9025	OFTEN	AO	1	0.2000	833.4	1237.5	2645.2	161.7
falk0	female	sx186	1.1975	OFTEN	AH	0	0.0300	621.8	1888.2	2960.3	188.8
falk0	female	sx186	1.4825	PLAY	EY	1	0.1000	552.9	2419.7	3102.5	174.5
falk0	female	sx186	1.6125	OUTDOORS	AW	1	0.1600	897.3	1342.2	3051.8	159.3
falk0	female	sx186	1.9025	OUTDOORS	AO	1	0.1600	704.7	2585.4	3480.0	166.5
falk0	female	sx276	0.3075	JOHN'S	AA	1	0.1900	976.4	1564.0	3089.7	196.9
falk0	female	sx276	0.7925	BROTHER	AH	1	0.0800	620.3	1784.5	2977.7	169.5
falk0	female	sx276	0.9675	BROTHER	ER	0	0.1700	541.9	1568.4	2063.7	156.3
falk0	female	sx276	1.1425	REPAINTED	IY	0	0.1000	426.9	2414.0	2808.9	204.2
falk0	female	sx276	1.3725	REPAINTED	EY	1	0.1000	648.4	2587.9	3257.7	212.5
falk0	female	sx276	1.5075	REPAINTED	AH	0	0.0500	499.7	1982.8	3002.9	191.8
falk0	female	sx276	1.6575	THE	IY	0	0.0700	340.0	2131.1	2811.3	156.9
falk0	female	sx276	1.7825	GARAGE	ER	0	0.1000	629.8	1475.9	2021.0	169.1
falk0	female	sx276	1.9225	GARAGE	AA	1	0.1800	868.8	1765.3	2916.9	170.5
falk0	female	sx276	2.3175	DOOR	AO	1	0.1700	580.3	2233.0	3452.6	159.1
falk0	female	sx366	0.1825	WILL	IH	1	0.0600	431.6	2660.9	3161.8	208.4
falk0	female	sx366	0.3525	YOU	UW	1	0.0600	263.6	1898.3	3072.0	127.9
falk0	female	sx366	0.5925	PLEASE	IY	1	0.1200	444.9	2667.3	3166.5	228.8
falk0	female	sx366	0.8425	CONFIRM	AH	0	0.0400	605.0	1849.9	2820.5	189.9
falk0	female	sx366	1.0675	CONFIRM	ER	1	0.1100	821.9	1681.4	3296.7	191.1
falk0	female	sx366	1.3375	GOVERNMENT	AH	1	0.0700	784.0	1673.7	2641.0	173.2
falk0	female	sx366	1.4425	GOVERNMENT	ER	0	0.0400	856.5	1845.7	2946.6	190.8
falk0	female	sx366	1.5825	GOVERNMENT	AH	0	0.0600	685.5	1609.2	2842.8	178.0
falk0	female	sx366	1.7825	POLICY	AA	1	0.0600	933.5	1414.9	3105.0	176.3
falk0	female	sx366	1.8975	POLICY	AH	0	0.0300	656.2	1656.6	3058.1	175.0
falk0	female	sx366	2.1025	POLICY	IY	0	0.1000	455.0	1916.0	2442.7	171.3
falk0	female	sx366	2.2075	REGARDING	AH	0	0.0300	415.8	2545.5	2806.2	167.6
falk0	female	sx366	2.3775	REGARDING	AA	1	0.0700	732.3	1565.2	2226.8	173.9
falk0	female	sx366	2.5425	REGARDING	IH	0	0.0400	605.1	2664.7	3047.3	174.1
falk0	female	sx366	2.7875	WASTE	EY	1	0.0900	457.2	2590.3	3144.7	173.0
falk0	female	sx366	3.0625	REMOVAL	AH	0	0.0400	387.0	2469.9	2916.4	173.0
falk0	female	sx366	3.2325	REMOVAL	UW	1	0.0600	446.3	1259.8	2997.9	171.7
falk0	female	sx366	3.3525	REMOVAL	AH	0	0.0400	543.7	1171.6	3036.5	176.9
falk0	female	sx6	0.2975	BRIGHT	AY	1	0.1300	542.6	2529.1	3112.6	229.7
falk0	female	sx6	0.5675	SUNSHINE	AH	1	0.0700	794.4	1842.9	3057.6	211.0
falk0	female	sx6	0.9025	SUNSHINE	AY	2	0.1600	820.7	1966.3	2983.3	154.3
falk0	female	sx6	1.2325	SHIMMERS	IH	1	0.0400	650.3	1696.2	2254.4	202.6
falk0	female	sx6	1.3525	SHIMMERS	ER	0	0.0600	615.3	1972.1	2661.8	180.3
falk0	female	sx6	1.5575	ON	AA	1	0.1100	902.2	1330.3	3137.9	164.6
falk0	female	sx6	1.7725	THE	IY	0	0.1200	334.6	2792.9	3264.9	159.3
falk0	female	sx6	1.8875	OCEAN	OW	1	0.1100	517.0	1077.0	3078.9	168.1
falk0	female	sx6	2.1375	OCEAN	AH	0	0.0300	599.9	1927.1	2940.9	153.6
falk0	female	sx96	0.2425	MASQUERADE	AE	2	0.1000	828.2	2092.5	2972.1	205.4
falk0	female	sx96	0.5425	MASQUERADE	ER	0	0.1400	704.3	1338.6	3266.1	187.7
falk0	female	sx96	0.6775	MASQUERADE	EY	1	0.1300	418.8	2685.2	3139.3	204.6
falk0	female	sx96	0.9225	PARTIES	AA	1	0.0600	879.2	1504.3	2047.5	181.6
falk0	female	sx96	1.1175	PARTIES	IY	0	0.1100	352.9	2666.5	3193.3	164.2
falk0	female	sx96	1.4725	TAX	AE	1	0.1600	833.0	2192.2	2966.9	185.2
falk0	female	sx96	1.9075	ONE'S	AH	1	0.0700	752.8	1794.8	3130.1	191.1
falk0	female	sx96	2.1225	IMAGINATION	IH	2	0.0400	576.0	1494.1	2608.8	177.4
falk0	female	sx96	2.2925	IMAGINATION	AE	2	0.1000	683.2	2304.3	3078.1	160.3
falk0	female	sx96	2.4875	IMAGINATION	AH	0	0.0300	388.1	2135.2	3090.0	169.4
falk0	female	sx96	2.6375	IMAGINATION	EY	1	0.1100	618.8	2568.6	3249.6	162.3
falk0	female	sx96	2.8675	IMAGINATION	AH	0	0.0300	590.4	1915.7	2934.3	258.0
fcke0	female	sa1	0.3175	SHE	IY	1	0.0700	485.0	2355.3	3139.3	207.7
fcke0	female	sa1	0.4875	HAD	AE	1	0.1300	729.6	1830.6	2653.2	239.6
fcke0	female	sa1	0.6675	YOUR	UH	1	0.0300	543.3	1968.4	3460.9	262.4
fcke0	female	sa1	0.8425	DARK	AA	1	0.1000	678.0	1321.5	2195.6	215.7
fcke0	female	sa1	1.2575	SUIT	UW	1	0.1900	419.3	1900.5	2458.6	207.0
fcke0	female	sa1	1.4875	IN	IH	1	0.0900	440.6	2350.2	3127.6	106.5
fcke0	female	sa1	1.7475	GREASY	IY	1	0.0500	438.9	2225.8	2750.0	219.7
fcke0	female	sa1	1.9675	GREASY	IY	0	0.0900	431.9	1906.8	2341.3	219.7
fcke0	female	sa1	2.1575	WASH	AA	1	0.1300	722.6	1254.2	2044.7	202.5
fcke0	female	sa1	2.5125	WATER	AO	1	0.1400	777.4	1309.7	2152.7	182.9
fcke0	female	sa1	2.7475	WATER	ER	0	0.2500	807.6	1654.2	1946.2	187.8
fcke0	female	sa1	3.0025	ALL	AO	1	0.1200	721.9	1116.0	2352.3	201.3
fcke0	female	sa1	3.3075	YEAR	IH	1	0.1100	561.2	1985.3	2456.9	191.4
fcke0	female	sa2	0.1975	DON'T	OW	1	0.0500	573.9	1829.5	2775.2	224.7
fcke0	female	sa2	0.3325	ASK	AE	1	0.1000	697.7	1689.1	2839.2	239.7
fcke0	female	sa2	0.5775	ME	IY	1	0.0700	447.4	2255.2	2756.3	225.1
fcke0	female	sa2	0.6775	TO	AH	0	0.0500	432.0	2245.6	2840.3	218.6
fcke0	female	sa2	0.8675	CARRY	AE	1	0.0700	507.4	1952.1	2565.8	214.5
fcke0	female	sa2	1.0775	CARRY	IY	0	0.0900	521.9	2155.7	2663.2	205.1
fcke0	female	sa2	1.1375	AN	AE	1	0.0300	536.1	1943.9	2648.7	198.3
fcke0	female	sa2	1.2975	OILY	OY	1	0.1500	615.0	1130.5	2136.9	206.3
fcke0	female	sa2	1.5175	OILY	IY	0	0.1100	401.6	2134.4	2573.0	200.7
fcke0	female	sa2	1.7175	RAG	AE	1	0.1500	744.0	1802.7	2582.8	193.8
fcke0	female	sa2	1.9275	LIKE	AY	1	0.0900	697.7	1769.3	2468.8	195.9
fcke0	female	sa2	2.1775	THAT	AE	1	0.2500	819.0	1726.3	2623.4	96.8
fcke0	female	si1111	0.2275	HOW	AW	1	0.0500	672.2	1673.0	2683.1	240.6
fcke0	female	si1111	0.3475	DO	UW	1	0.0500	491.7	1275.0	2234.5	247.3
fcke0	female	si1111	0.4725	WE	IY	1	0.0800	419.7	2227.7	2767.9	227.4
fcke0	female	si1111	0.5925	DEFINE	AH	0	0.0400	486.9	1900.4	2860.1	209.2
fcke0	female	si1111	0.7925	DEFINE	AY	1	0.1600	746.8	1467.0	2782.6	207.9
fcke0	female	si1111	0.9825	IT	AH	0	0.0800	569.7	1896.1	2780.3	160.5
fcke0	female	si1741	0.2775	SHE	IY	1	0.0300	515.3	1758.8	2250.6	242.2
fcke0	female	si1741	0.3075	ALWAYS	AO	1	0.0300	709.9	1475.1	2137.8	239.0
fcke0	female	si1741	0.4725	ALWAYS	EY	2	0.0400	550.1	2101.9	2654.2	271.4
fcke0	female	si1741	0.6875	DID	AH	0	0.0500	452.5	2153.7	2855.0	237.7
fcke0	female	si1741	0.8375	BEFORE	IY	2	0.0900	399.0	2207.9	2791.7	201.7
fcke0	female	si1741	1.1075	BEFORE	AO	1	0.1900	496.1	858.1	1911.1	214.8
fcke0	female	si1741	1.7875	AND	AH	0	0.0300	1087.6	2247.3	3448.1	0.0
fcke0	female	si1741	2.0425	SHOWED	OW	1	0.0600	648.9	1842.7	2626.7	201.0
fcke0	female	si1741	2.1975	THE	IY	0	0.0700	507.4	2091.0	2732.3	197.3
fcke0	female	si1741	2.2625	UTMOST	AH	1	0.0600	727.1	1520.5	2472.9	184.2
fcke0	female	si1741	2.4075	UTMOST	OW	2	0.0300	530.7	1729.5	2613.1	219.8
fcke0	female	si1741	2.6725	CONFIDENCE	AA	1	0.1000	876.1	1310.5	2602.1	197.2
fcke0	female	si1741	2.8475	CONFIDENCE	AH	0	0.0300	526.2	1846.2	2590.4	192.9
fcke0	female	si1741	2.9375	CONFIDENCE	AH	0	0.0500	501.1	1883.8	2759.9	185.2
fcke0	female	si1741	3.1075	IN	AH	0	0.0300	394.8	1832.6	2620.1	188.8
fcke0	female	si1741	3.2875	WHATEVER	AH	2	0.0300	542.7	1674.6	2434.9	184.0
fcke0	female	si1741	3.3625	WHATEVER	EH	1	0.0600	592.9	1671.0	2229.0	195.7
fcke0	female	si1741	3.4975	WHATEVER	ER	0	0.0700	464.0	1143.3	1949.0	198.2
fcke0	female	si1741	3.6725	WE	IY	1	0.1000	415.5	2197.1	2692.7	186.9
fcke0	female	si1741	3.7425	ADVISED	AH	0	0.0400	427.4	2031.3	2791.7	183.9
fcke0	female	si1741	3.9975	ADVISED	AY	1	0.2900	813.2	1484.6	2566.4	168.9
fcke0	female	si481	0.2125	THIS	IH	1	0.0800	563.4	1947.1	2768.2	262.9
fcke0	female	si481	0.7075	HE	IY	1	0.1100	479.9	2364.6	3108.8	239.9
fcke0	female	si481	0.8625	ADDED	AE	1	0.2000	810.4	1666.2	2616.3	199.0
fcke0	female	si481	1.0525	ADDED	AH	0	0.0800	522.3	1838.5	2694.2	194.1
fcke0	female	si481	1.4175	BROUGHT	AO	1	0.0500	764.7	1344.0	2529.9	191.3
fcke0	female	si481	1.5175	ABOUT	AH	0	0.0500	393.7	1949.5	3186.6	187.5
fcke0	female	si481	1.6525	ABOUT	AW	1	0.1200	804.3	1389.8	2734.7	187.0
fcke0	female	si481	1.9325	PETTY	EH	1	0.0600	577.9	1899.6	2729.5	221.2
fcke0	female	si481	2.0475	PETTY	IY	0	0.0900	524.2	2268.2	2917.1	243.4
fcke0	female	si481	2.2175	JEALOUSIES	EH	1	0.0500	694.2	1732.4	2706.2	202.5
fcke0	female	si481	2.3975	JEALOUSIES	AH	0	0.0500	544.0	1760.8	2867.3	192.8
fcke0	female	si481	2.6575	JEALOUSIES	IY	0	0.2100	378.8	2284.2	2868.8	180.0
fcke0	female	si481	2.9325	AND	AE	1	0.1000	593.2	1978.3	2750.1	102.2
fcke0	female	si481	3.1625	PETTY	EH	1	0.0600	573.0	1957.3	2771.9	213.4
fcke0	female	si481	3.2925	PETTY	IY	0	0.1200	453.1	2284.0	2670.2	216.7
fcke0	female	si481	3.5125	PERSONAL	ER	1	0.1400	531.5	1515.9	1842.3	205.8
fcke0	female	si481	3.6975	PERSONAL	AH	0	0.0300	415.6	1285.6	2533.8	214.9
fcke0	female	si481	3.7675	PERSONAL	AH	0	0.0300	600.0	1147.3	1993.2	194.7
fcke0	female	si481	4.0325	GRIEVANCES	IY	1	0.0800	391.2	2056.4	2354.7	192.9
fcke0	female	si481	4.1375	GRIEVANCES	AH	0	0.0300	466.7	1942.6	2740.4	186.8
fcke0	female	si481	4.3575	GRIEVANCES	AH	0	0.0300	436.0	1779.3	2641.8	253.3
fcke0	female	sx121	0.2525	TRESPASSING	EH	1	0.0600	578.4	1677.7	2695.2	239.7
fcke0	female	sx121	0.4625	TRESPASSING	AE	2	0.1200	786.9	1594.6	2585.8	230.0
fcke0	female	sx121	0.6575	TRESPASSING	IH	0	0.0300	437.8	2259.3	2624.3	224.4
fcke0	female	sx121	0.7625	IS	IH	1	0.0600	414.7	1847.8	2579.0	198.4
fcke0	female	sx121	0.9475	FORBIDDEN	ER	0	0.0700	432.5	1588.8	1968.9	230.3
fcke0	female	sx121	1.1175	FORBIDDEN	IH	1	0.0900	542.5	1919.8	2736.2	203.2
fcke0	female	sx121	1.2175	FORBIDDEN	AH	0	0.0300	432.4	1686.6	2678.8	193.0
fcke0	female	sx121	1.3675	AND	AH	0	0.0700	427.7	1984.0	2786.7	183.8
fcke0	female	sx121	1.6225	SUBJECT	AH	1	0.0600	546.9	1692.5	2572.3	197.6
fcke0	female	sx121	1.7825	SUBJECT	IH	0	0.0400	497.7	2044.4	2545.6	193.8
fcke0	female	sx121	1.9425	TO	AH	0	0.0400	580.0	2041.1	3195.4	189.5
fcke0	female	sx121	2.0925	PENALTY	EH	1	0.0600	605.4	1650.7	2657.5	193.1
fcke0	female	sx121	2.1925	PENALTY	AH	0	0.0600	515.3	1106.8	2660.3	179.6
fcke0	female	sx121	2.4125	PENALTY	IY	0	0.1600	783.6	2371.7	2747.1	191.5
fcke0	female	sx211	0.1375	ONLY	OW	1	0.0500	675.5	1583.4	2769.3	292.7
fcke0	female	sx211	0.3525	ONLY	IY	0	0.0800	547.9	2006.5	2657.7	260.9
fcke0	female	sx211	0.4675	THE	AH	0	0.0300	405.4	1758.5	2513.5	224.3
fcke0	female	sx211	0.5925	BEST	EH	1	0.1000	653.5	1796.8	2659.8	212.2
fcke0	female	sx211	0.9775	PLAYERS	EY	1	0.1100	636.8	1847.4	2511.1	206.1
fcke0	female	sx211	1.0975	PLAYERS	ER	0	0.1300	579.1	1848.1	2156.3	200.5
fcke0	female	sx211	1.2975	ENJOY	AH	0	0.0300	391.0	1922.3	2802.5	200.3
fcke0	female	sx211	1.5775	ENJOY	OY	1	0.1500	600.6	1568.4	2189.0	199.6
fcke0	female	sx211	1.8225	POPULARITY	AA	2	0.0600	700.3	1575.4	2488.8	201.6
fcke0	female	sx211	2.0175	POPULARITY	AH	0	0.0300	478.7	1594.6	2711.4	198.6
fcke0	female	sx211	2.1375	POPULARITY	EH	1	0.1100	576.5	1785.3	2356.4	194.0
fcke0	female	sx211	2.2775	POPULARITY	AH	0	0.0300	518.8	1994.0	2609.7	180.8
fcke0	female	sx211	2.4725	POPULARITY	IY	0	0.1400	401.9	2406.4	2923.6	200.4
fcke0	female	sx301	0.2125	WE	IY	1	0.0600	521.7	1847.4	2834.4	253.9
fcke0	female	sx301	0.3275	LIKE	AY	1	0.1100	651.2	1863.7	2676.7	226.7
fcke0	female	sx301	0.6275	BLEU	UW	1	0.0700	432.8	2046.2	2644.2	217.1
fcke0	female	sx301	0.8925	CHEESE	IY	1	0.1400	387.6	2228.0	2938.2	190.8
fcke0	female	sx301	1.1025	BUT	AH	1	0.0400	405.4	1795.2	2543.3	186.1
fcke0	female	sx301	1.2375	VICTOR	IH	1	0.0700	432.8	2000.7	2607.4	211.9
fcke0	female	sx301	1.4175	VICTOR	ER	0	0.0700	426.4	1733.9	3132.4	206.6
fcke0	female	sx301	1.5575	PREFERS	AH	0	0.0300	824.9	2086.8	3096.5	186.4
fcke0	female	sx301	1.7325	PREFERS	ER	1	0.1800	553.0	1643.0	1915.6	185.8
fcke0	female	sx301	1.9625	SWISS	IH	1	0.0400	441.4	1827.2	2567.2	220.9
fcke0	female	sx301	2.3275	CHEESE	IY	1	0.1500	358.3	2286.6	2936.8	70.6
fcke0	female	sx31	0.1625	A	AH	0	0.0800	442.7	2122.5	2433.4	219.1
fcke0	female	sx31	0.3025	GOOD	UH	1	0.0400	494.7	1800.8	2510.5	249.3
fcke0	female	sx31	0.4225	ATTITUDE	AE	1	0.1200	762.8	1719.6	2674.2	217.0
fcke0	female	sx31	0.5425	ATTITUDE	AH	0	0.0400	482.6	2418.7	3136.7	201.5
fcke0	female	sx31	0.7175	ATTITUDE	UW	2	0.0500	392.7	1974.8	2624.8	201.2
fcke0	female	sx31	0.8025	IS	IH	1	0.0600	377.6	1901.7	2711.5	190.4
fcke0	female	sx31	0.9275	UNBEATABLE	AH	2	0.0700	665.4	1600.2	2731.5	192.9
fcke0	female	sx31	1.1475	UNBEATABLE	IY	1	0.1100	379.5	2131.9	2727.3	183.9
fcke0	female	sx31	1.2575	UNBEATABLE	AH	0	0.0500	527.7	1189.0	2130.5	174.9
fcke0	female	sx31	1.3725	UNBEATABLE	AH	0	0.0600	932.8	1953.1	3333.7	174.3
fcke0	female	sx391	0.2075	THEY	EY	1	0.1100	540.9	1995.0	2654.1	221.2
fcke0	female	sx391	0.2775	ALL	AO	1	0.0300	694.3	1511.5	2492.2	226.6
fcke0	female	sx391	0.5275	LIKE	AY	1	0.1100	696.2	1812.3	2705.6	215.0
fcke0	female	sx391	0.8275	LONG	AO	1	0.1500	779.1	1242.2	2827.9	202.0
fcke0	female	sx391	1.0675	HOT	AA	1	0.0700	731.2	1631.9	2596.7	198.0
fcke0	female	sx391	1.3475	SHOWERS	AW	1	0.1500	774.8	1433.5	2478.3	190.4
fcke0	female	sx391	1.5125	SHOWERS	ER	0	0.1800	526.7	1707.1	2023.4	183.9
fcmg0	female	sa1	0.3125	SHE	IY	1	0.0600	442.0	2684.7	3250.9	222.1
fcmg0	female	sa1	0.4825	HAD	AE	1	0.0800	565.1	2196.7	3062.6	192.1
fcmg0	female	sa1	0.6275	YOUR	UH	1	0.0500	504.7	2003.2	2300.7	187.3
fcmg0	female	sa1	0.7875	DARK	AA	1	0.0900	689.3	1251.5	2313.1	186.6
fcmg0	female	sa1	1.2775	SUIT	UW	1	0.1900	438.3	1887.3	2824.6	189.3
fcmg0	female	sa1	1.6125	IN	IH	1	0.1000	450.2	2602.7	3138.3	236.4
fcmg0	female	sa1	1.8925	GREASY	IY	1	0.0600	392.7	2418.0	2837.3	195.5
fcmg0	female	sa1	2.0925	GREASY	IY	0	0.0800	382.1	1729.5	2855.7	191.3
fcmg0	female	sa1	2.2675	WASH	AA	1	0.1100	764.5	1253.4	2692.3	177.9
fcmg0	female	sa1	2.5825	WATER	AO	1	0.1400	721.0	1179.0	2716.6	168.0
fcmg0	female	sa1	2.7575	WATER	ER	0	0.1500	608.1	1376.6	1764.4	164.0
fcmg0	female	sa1	2.9125	ALL	AO	1	0.1600	784.6	1123.4	2929.4	167.5
fcmg0	female	sa1	3.3225	YEAR	IH	1	0.0400	561.9	1790.8	2122.7	158.4
fcmg0	female	sa2	0.6925	DON'T	OW	1	0.1400	772.6	1147.6	3141.6	219.0
fcmg0	female	sa2	0.8675	ASK	AE	1	0.1500	813.3	2015.4	3080.2	208.6
fcmg0	female	sa2	1.1725	ME	IY	1	0.0800	449.0	2666.0	3137.4	195.9
fcmg0	female	sa2	1.3325	TO	AH	0	0.0400	390.7	2045.5	3011.0	201.1
fcmg0	female	sa2	1.5375	CARRY	AE	1	0.0500	587.8	2068.1	2384.0	193.1
fcmg0	female	sa2	1.7325	CARRY	IY	0	0.1200	596.2	2467.8	3054.6	187.9
fcmg0	female	sa2	1.8075	AN	AH	0	0.0300	753.0	1691.9	3003.2	184.6
fcmg0	female	sa2	1.9275	OILY	OY	1	0.1500	627.7	1201.4	2700.8	185.4
fcmg0	female	sa2	2.1275	OILY	IY	0	0.1100	534.0	1894.3	2500.2	182.7
fcmg0	female	sa2	2.3525	RAG	AE	1	0.1600	747.1	1953.9	2793.5	171.0
fcmg0	female	sa2	2.5875	LIKE	AY	1	0.0700	725.4	1955.9	2884.4	87.3
fcmg0	female	sa2	2.8875	THAT	AE	1	0.2300	842.4	1906.9	2831.7	172.4
fcmg0	female	si1142	0.6875	RESEARCH	IY	1	0.0700	417.2	2449.4	3065.8	229.5
