speaker	gender	file	t	word	vowel	stress	duration	f1	f2	f3	f0
fbjl0	female	si922	1.5525	POETRY	IY	0	0.1800	454.3	2430.5	2904.0	174.0
fbjl0	female	si922	1.7375	THE	AH	0	0.0300	440.6	1679.6	2481.2	203.9
fbjl0	female	si922	1.8975	MARRIAGE	EH	1	0.1100	649.6	1983.6	2473.2	230.4
fbjl0	female	si922	2.0375	MARRIAGE	IH	0	0.0300	476.8	2139.4	2932.4	241.4
fbjl0	female	si922	2.3025	BED	EH	1	0.1600	705.3	1989.9	2841.9	178.8
fbjl0	female	si922	2.4625	IS	IH	1	0.0600	463.7	2022.1	2915.3	114.4
fbjl0	female	si922	2.6025	A	AH	0	0.0400	771.6	2079.4	3142.4	179.9
fbjl0	female	si922	2.8125	PLACE	EY	1	0.0800	561.3	2143.9	2867.4	202.0
fbjl0	female	si922	3.0025	OF	AH	0	0.0400	406.9	1903.6	2603.6	185.6
fbjl0	female	si922	3.2175	UNITY	UW	1	0.0300	486.9	2170.1	2740.7	211.9
fbjl0	female	si922	3.3025	UNITY	AH	0	0.0400	502.6	2152.7	3076.9	235.9
fbjl0	female	si922	3.5675	UNITY	IY	0	0.2100	520.2	2705.6	3084.1	247.2
fbjl0	female	si922	3.7125	AND	AE	1	0.0800	705.2	1986.0	2925.6	216.2
fbjl0	female	si922	3.9175	HARMONY	AA	1	0.0500	783.9	1200.3	2723.4	198.4
fbjl0	female	si922	4.1175	HARMONY	AH	0	0.0300	593.9	2021.0	2931.9	174.3
fbjl0	female	si922	4.2575	HARMONY	IY	0	0.1500	494.5	2668.5	2975.9	81.2
fbjl0	female	sx112	0.2875	TUGBOATS	AH	1	0.1100	649.7	1835.3	2549.8	303.8
fbjl0	female	sx112	0.5025	TUGBOATS	OW	2	0.0600	630.8	1805.4	2527.1	192.5
fbjl0	female	sx112	0.7675	ARE	ER	0	0.0300	582.1	2086.1	3315.3	0.0
fbjl0	female	sx112	1.0475	CAPABLE	EY	1	0.1300	497.7	2380.7	2964.1	237.7
fbjl0	female	sx112	1.2175	CAPABLE	AH	0	0.0300	356.0	1785.5	2902.4	195.7
fbjl0	female	sx112	1.3175	CAPABLE	AH	0	0.0300	540.3	988.5	3037.7	187.1
fbjl0	female	sx112	1.4725	OF	AH	1	0.0600	607.1	1243.8	2892.1	107.5
fbjl0	female	sx112	1.6825	HAULING	AO	1	0.0600	766.9	1124.4	2800.2	229.7
fbjl0	female	sx112	1.8625	HAULING	IH	0	0.0600	558.0	2396.2	2963.2	185.7
fbjl0	female	sx112	2.2325	HUGE	UW	1	0.0600	575.8	2224.1	2765.0	250.4
fbjl0	female	sx112	2.6025	LOADS	OW	1	0.1800	554.1	1755.4	2622.1	180.1
fbjl0	female	sx202	0.2975	HOW	AW	1	0.0500	799.1	1559.3	2756.2	265.0
fbjl0	female	sx202	0.4225	MUCH	AH	1	0.0400	591.3	1862.1	2974.0	312.6
fbjl0	female	sx202	0.5875	ALLOWANCE	AH	0	0.0300	517.3	1201.4	3032.4	261.3
fbjl0	female	sx202	0.7575	ALLOWANCE	AW	1	0.1300	733.9	1561.5	2798.2	234.6
fbjl0	female	sx202	0.8375	ALLOWANCE	AH	0	0.0300	520.4	1705.5	2806.6	0.0
fbjl0	female	sx202	1.0375	DO	UW	1	0.0500	439.9	2466.8	3205.8	222.7
fbjl0	female	sx202	1.2225	YOU	UW	1	0.0400	295.1	1797.0	2941.4	307.2
fbjl0	female	sx202	1.4025	GET	EH	1	0.1600	676.3	1949.8	2815.0	79.4
fbjl0	female	sx22	0.3975	WHEN	EH	1	0.0300	601.9	1947.9	2810.7	209.6
fbjl0	female	sx22	0.4775	ALL	AO	1	0.0300	804.1	1431.1	3007.1	204.2
fbjl0	female	sx22	0.7325	ELSE	EH	1	0.0400	762.6	1551.1	3126.9	243.4
fbjl0	female	sx22	1.1275	FAILS	EY	1	0.1700	617.9	2313.6	2820.3	197.2
fbjl0	female	sx22	1.8175	USE	UW	1	0.0500	400.9	2153.6	2800.1	197.6
fbjl0	female	sx22	2.1425	FORCE	AO	1	0.1800	536.2	834.8	2692.8	176.4
fbjl0	female	sx292	0.2275	THESE	IY	1	0.1300	503.7	2595.3	3106.6	284.2
fbjl0	female	sx292	0.3975	EXCLUSIVE	IH	0	0.0500	448.2	2374.9	2668.6	241.0
fbjl0	female	sx292	0.7375	EXCLUSIVE	UW	1	0.0300	572.7	1683.3	2790.7	267.0
fbjl0	female	sx292	0.9175	EXCLUSIVE	IH	0	0.0500	436.3	1779.4	2654.9	215.4
fbjl0	female	sx292	1.1175	DOCUMENTS	AA	1	0.1500	828.7	1403.7	2640.8	200.3
fbjl0	female	sx292	1.3375	DOCUMENTS	UW	0	0.0300	509.6	2214.5	3138.9	90.3
fbjl0	female	sx292	1.4475	DOCUMENTS	AH	0	0.0500	683.9	1803.1	2815.1	173.0
fbjl0	female	sx292	1.7175	MUST	AH	1	0.0300	607.9	1644.8	2880.4	203.4
fbjl0	female	sx292	1.9375	BE	IY	1	0.1100	384.4	1740.2	2696.7	196.4
fbjl0	female	sx292	2.0925	LOCKED	AA	1	0.1200	857.4	1440.2	2724.5	203.6
fbjl0	female	sx292	2.3575	UP	AH	1	0.1300	699.7	1676.7	2618.9	205.2
fbjl0	female	sx292	2.5275	AT	AE	1	0.1300	631.4	1969.1	2798.6	85.5
fbjl0	female	sx292	2.6975	ALL	AO	1	0.1500	772.8	1244.2	2796.0	178.4
fbjl0	female	sx292	3.1475	TIMES	AY	1	0.2700	762.3	1489.4	2591.6	183.9
fbjl0	female	sx382	0.3125	GEORGE	AO	1	0.1200	523.4	1042.2	2389.8	255.6
fbjl0	female	sx382	0.5475	IS	AH	0	0.0300	448.9	1988.5	2995.4	229.7
fbjl0	female	sx382	0.8225	PARANOID	EH	1	0.0600	675.5	1923.8	2313.6	245.7
fbjl0	female	sx382	0.9575	PARANOID	AH	0	0.0300	551.6	1794.5	2703.1	262.9
fbjl0	female	sx382	1.1675	PARANOID	OY	2	0.1500	666.5	1422.2	2510.6	172.8
fbjl0	female	sx382	1.4175	ABOUT	AH	0	0.0700	602.3	1731.0	2599.3	209.4
fbjl0	female	sx382	1.5625	ABOUT	AW	1	0.1000	788.4	1756.7	2728.9	194.8
fbjl0	female	sx382	1.6625	A	AH	0	0.0400	744.4	1807.2	2630.9	187.4
fbjl0	female	sx382	1.8975	FUTURE	UW	1	0.0300	488.5	2535.5	3016.8	224.7
fbjl0	female	sx382	2.0675	FUTURE	ER	0	0.0500	422.7	1902.6	2435.7	222.2
fbjl0	female	sx382	2.2775	GAS	AE	1	0.1700	897.8	1789.8	2749.6	199.6
fbjl0	female	sx382	2.6025	SHORTAGE	AO	1	0.1000	516.9	1073.2	2317.8	168.3
fbjl0	female	sx382	2.8025	SHORTAGE	AH	0	0.0800	458.3	2035.4	2897.8	0.0
fbmh0	female	sa1	0.3075	SHE	IY	1	0.0700	547.7	2381.9	2969.7	258.7
fbmh0	female	sa1	0.4225	HAD	AE	1	0.1000	676.8	2030.4	2966.1	231.8
fbmh0	female	sa1	0.6025	YOUR	UH	1	0.0600	432.7	1890.7	2470.7	211.0
fbmh0	female	sa1	0.8025	DARK	AA	1	0.1400	763.4	1680.0	2514.8	207.7
fbmh0	female	sa1	1.1875	SUIT	UW	1	0.1100	434.7	1861.4	2589.1	201.2
fbmh0	female	sa1	1.3175	IN	IH	1	0.0700	566.9	2104.2	2933.3	93.4
fbmh0	female	sa1	1.5925	GREASY	IY	1	0.0600	418.5	2206.4	2680.6	204.8
fbmh0	female	sa1	1.7775	GREASY	IY	0	0.0500	398.9	1616.0	2589.2	192.5
fbmh0	female	sa1	1.9425	WASH	AA	1	0.1000	705.1	1636.2	2477.5	181.2
fbmh0	female	sa1	2.2475	WATER	AO	1	0.1100	567.5	1225.8	2606.2	156.0
fbmh0	female	sa1	2.3875	WATER	ER	0	0.0900	581.6	1532.4	2175.4	152.5
fbmh0	female	sa1	2.4775	ALL	AO	1	0.0900	861.9	1489.6	2646.2	64.1
fbmh0	female	sa1	2.9175	YEAR	IH	1	0.0700	514.3	1758.8	2340.9	158.4
fbmh0	female	sa2	0.2275	DON'T	OW	1	0.1100	687.4	1306.7	3113.6	227.4
fbmh0	female	sa2	0.4075	ASK	AE	1	0.1900	754.4	1938.6	2821.4	195.5
fbmh0	female	sa2	0.7925	ME	IY	1	0.0600	520.6	2340.4	2957.0	182.5
fbmh0	female	sa2	0.8825	TO	IH	0	0.0600	415.7	2437.2	3019.5	168.8
fbmh0	female	sa2	1.0975	CARRY	AE	1	0.0900	616.6	1906.8	2376.7	200.9
fbmh0	female	sa2	1.2925	CARRY	IY	0	0.0800	528.6	2219.3	2707.3	176.0
fbmh0	female	sa2	1.3475	AN	AH	0	0.0300	619.8	1876.3	2903.9	165.3
fbmh0	female	sa2	1.5175	OILY	OY	1	0.0900	562.9	1326.3	2445.3	177.4
fbmh0	female	sa2	1.6925	OILY	IY	0	0.1000	482.5	1523.9	2917.5	163.7
fbmh0	female	sa2	1.8625	RAG	AE	1	0.1400	704.4	1857.1	2624.9	179.0
fbmh0	female	sa2	2.0975	LIKE	AY	1	0.1100	648.9	1889.6	2892.6	150.9
fbmh0	female	sa2	2.3775	THAT	AE	1	0.1900	755.9	1703.4	2833.4	151.5
fbmh0	female	si1136	0.1875	WE	IY	1	0.0500	428.5	2126.7	2784.2	215.3
fbmh0	female	si1136	0.4475	SCOUR	AW	1	0.1700	764.5	1732.2	2584.9	213.3
fbmh0	female	si1136	0.7125	LITERATURE	IH	1	0.0800	516.3	1827.1	2898.8	203.7
fbmh0	female	si1136	0.8075	LITERATURE	ER	0	0.0300	440.6	1841.4	2571.7	207.1
fbmh0	female	si1136	0.8425	LITERATURE	AH	0	0.0400	403.9	1982.3	2931.7	195.4
fbmh0	female	si1136	1.0525	LITERATURE	ER	0	0.0600	496.5	1754.5	2417.2	165.0
fbmh0	female	si1136	1.2125	FOR	ER	0	0.0400	440.7	1861.0	2978.3	186.7
fbmh0	female	si1136	1.3875	THEM	EH	1	0.1500	716.0	1804.2	2921.2	164.0
fbmh0	female	si1136	1.9875	HERE	IH	1	0.0900	461.9	1939.1	2425.7	213.7
fbmh0	female	si1136	2.1525	WE	IY	1	0.0600	392.6	2313.3	2757.1	201.8
fbmh0	female	si1136	2.3875	FIND	AY	1	0.1300	731.7	1736.6	3020.3	178.4
fbmh0	female	si1136	2.7975	STORED	AO	1	0.1100	576.3	1289.4	2457.3	192.3
fbmh0	female	si1136	3.0275	THE	AH	0	0.0300	464.2	1255.0	2673.8	171.0
fbmh0	female	si1136	3.1675	WISDOM	IH	1	0.0500	518.1	1872.1	2783.9	195.9
fbmh0	female	si1136	3.3625	WISDOM	AH	0	0.0400	465.0	1527.8	2714.3	182.8
fbmh0	female	si1136	3.4825	OF	AH	0	0.0400	482.6	1770.7	2659.9	171.6
fbmh0	female	si1136	3.7325	GREAT	EY	1	0.1000	474.5	2238.3	2718.6	177.4
fbmh0	female	si1136	3.9925	MINDS	AY	1	0.1800	759.6	1800.3	3047.7	183.2
fbmh0	female	si1766	0.2175	WE	IY	1	0.0700	437.0	2316.3	2876.5	211.2
fbmh0	female	si1766	0.3125	HAVE	AE	1	0.0600	631.9	1731.6	2643.7	207.5
fbmh0	female	si1766	0.5075	BETTER	EH	1	0.0900	639.7	1881.9	2717.7	211.8
fbmh0	female	si1766	0.6575	BETTER	ER	0	0.1300	549.4	1508.2	2432.2	180.1
fbmh0	female	si1766	0.8375	ROOMS	UW	1	0.0500	570.9	1651.2	2493.4	196.8
fbmh0	female	si1766	1.1525	VACANT	EY	1	0.1200	502.2	2263.0	2954.9	167.4
fbmh0	female	si1766	1.3075	VACANT	AH	0	0.0300	623.5	1930.5	2942.0	161.9
fbmh0	female	si1766	1.5625	NOW	AW	1	0.2000	816.9	1639.2	2824.2	174.3
fbmh0	female	si1766	1.7675	HE	IY	1	0.0500	507.7	1921.2	2888.4	159.6
fbmh0	female	si1766	1.9425	BABBLED	AE	1	0.1600	766.6	1656.2	2672.9	151.4
fbmh0	female	si1766	2.0775	BABBLED	AH	0	0.0500	557.3	1184.6	2766.6	175.5
fbmh0	female	si970	0.2425	WE	IY	1	0.0600	488.1	2280.0	2674.6	240.1
fbmh0	female	si970	0.5325	FLEW	UW	1	0.1200	465.9	1184.4	2603.9	213.2
fbmh0	female	si970	0.6125	IN	IH	1	0.0400	648.3	1863.6	2905.4	193.8
fbmh0	female	si970	0.8425	RICKETY	IH	1	0.0600	480.5	1998.3	2567.3	230.0
fbmh0	female	si970	0.9475	RICKETY	AH	0	0.0500	476.7	2039.3	2818.3	229.5
fbmh0	female	si970	1.0625	RICKETY	IY	0	0.1000	415.7	1973.9	2557.2	175.3
fbmh0	female	si970	1.3275	PLANES	EY	1	0.1700	631.1	2177.0	2786.2	187.9
fbmh0	female	si970	1.7175	SO	OW	1	0.1700	554.7	1179.7	2578.0	215.0
fbmh0	female	si970	1.8675	OVERLOADED	OW	1	0.1300	579.6	1422.9	2510.4	196.2
fbmh0	female	si970	2.0475	OVERLOADED	ER	0	0.1100	504.4	1897.9	2870.9	173.5
fbmh0	female	si970	2.2475	OVERLOADED	OW	2	0.0700	547.2	1514.5	2556.8	191.1
fbmh0	female	si970	2.3875	OVERLOADED	AH	0	0.0700	489.4	1835.1	2898.5	166.9
fbmh0	female	si970	2.5625	THAT	AH	0	0.0600	511.0	1267.7	2581.8	160.9
fbmh0	female	si970	2.7075	WE	IY	1	0.0500	449.8	1550.5	2478.6	173.2
fbmh0	female	si970	2.8625	WONDERED	AH	1	0.0600	663.8	1660.8	3171.5	191.6
fbmh0	female	si970	3.0375	WONDERED	ER	0	0.1300	490.8	1628.4	3015.7	170.0
fbmh0	female	si970	3.2725	WHY	AY	1	0.1400	681.3	1785.3	2712.0	165.8
fbmh0	female	si970	3.4375	THEY	EY	1	0.0900	476.7	2182.4	3010.0	161.4
fbmh0	female	si970	3.5925	DIDN'T	IH	1	0.0800	493.2	1920.1	2925.1	196.2
fbmh0	female	si970	3.6975	DIDN'T	AH	0	0.0300	379.2	2476.4	3000.9	174.2
fbmh0	female	si970	4.0375	CRASH	AE	1	0.1700	705.0	1773.0	2608.2	162.3
fbmh0	female	sx146	0.3925	CYCLICAL	AY	1	0.1600	701.2	2007.3	2814.5	206.8
fbmh0	female	sx146	0.6325	CYCLICAL	IH	0	0.0400	478.5	1728.0	2787.0	230.0
fbmh0	female	sx146	0.7625	CYCLICAL	AH	0	0.0400	587.6	2474.2	3920.3	205.6
fbmh0	female	sx146	1.0475	PROGRAMS	OW	1	0.0900	543.8	1515.1	2493.3	207.0
fbmh0	female	sx146	1.2675	PROGRAMS	AE	2	0.1300	722.2	1877.0	2626.2	172.7
fbmh0	female	sx146	1.5475	WILL	AH	0	0.0300	520.8	1295.7	3097.6	163.8
fbmh0	female	sx146	1.7225	NEVER	EH	1	0.1000	682.0	1775.2	2872.5	187.1
fbmh0	female	sx146	1.8575	NEVER	ER	0	0.0900	512.6	1526.5	3128.5	180.4
fbmh0	female	sx146	1.9675	COMPILE	AH	0	0.0500	901.1	1601.5	2417.0	146.1
fbmh0	female	sx146	2.2375	COMPILE	AY	1	0.1900	835.8	1632.1	2698.7	171.3
fbmh0	female	sx236	0.2625	CLEAR	IH	1	0.0800	500.6	1985.1	2727.8	225.3
fbmh0	female	sx236	0.4375	PRONUNCIATION	AH	0	0.0300	404.1	1887.9	2862.5	105.1
fbmh0	female	sx236	0.5325	PRONUNCIATION	AH	2	0.1000	705.1	1896.3	3098.1	195.3
fbmh0	female	sx236	0.7475	PRONUNCIATION	IY	0	0.0900	421.7	2279.1	3014.9	193.5
fbmh0	female	sx236	0.8525	PRONUNCIATION	EY	1	0.1200	537.2	2088.3	2686.4	179.6
fbmh0	female	sx236	1.0775	PRONUNCIATION	AH	0	0.0300	399.0	2044.6	3010.5	166.6
fbmh0	female	sx236	1.2275	IS	IH	1	0.1300	541.3	2095.0	2895.4	182.9
fbmh0	female	sx236	1.3925	APPRECIATED	AH	0	0.0400	362.3	2029.0	3426.7	181.0
fbmh0	female	sx236	1.6075	APPRECIATED	IY	1	0.0300	378.7	2141.1	2772.8	181.3
fbmh0	female	sx236	1.7825	APPRECIATED	IY	0	0.0400	482.9	2215.5	3237.3	159.6
fbmh0	female	sx236	1.8775	APPRECIATED	EY	2	0.1500	549.6	2203.8	2653.4	146.8
fbmh0	female	sx236	2.0175	APPRECIATED	AH	0	0.0700	490.0	1976.6	2894.4	146.9
fbmh0	female	sx326	0.4525	STEVE	IY	1	0.1000	484.4	2395.3	2840.7	247.6
fbmh0	female	sx326	0.6375	COLLECTS	AH	0	0.0300	603.2	2046.9	3066.1	214.4
fbmh0	female	sx326	0.7525	COLLECTS	EH	1	0.1000	597.7	1855.2	2670.3	174.3
fbmh0	female	sx326	1.1175	RARE	EH	1	0.1500	597.5	1968.0	3167.0	199.0
fbmh0	female	sx326	1.2975	AND	AE	1	0.0700	722.0	1938.7	3013.8	63.7
fbmh0	female	sx326	1.5125	NOVEL	AA	1	0.1600	770.9	1539.1	3067.0	179.3
fbmh0	female	sx326	1.6575	NOVEL	AH	0	0.0300	606.7	2498.8	3703.5	163.0
fbmh0	female	sx326	1.9525	COINS	OY	1	0.1800	647.5	1323.7	2723.9	177.7
fbmh0	female	sx416	0.1575	A	AH	0	0.0900	703.9	1792.3	2904.3	0.0
fbmh0	female	sx416	0.4425	HUGE	UW	1	0.0400	453.9	1925.5	2538.3	240.1
fbmh0	female	sx416	0.7975	POWER	AW	1	0.1700	734.9	1637.1	2963.2	205.9
fbmh0	female	sx416	0.9325	POWER	ER	0	0.1000	657.5	1630.2	2333.5	161.5
fbmh0	female	sx416	1.0825	OUTAGE	AW	1	0.2000	728.5	1654.0	2705.5	184.6
fbmh0	female	sx416	1.2475	OUTAGE	AH	0	0.0500	455.2	1974.6	2800.1	175.7
fbmh0	female	sx416	1.5625	RARELY	EH	1	0.1000	592.0	1881.7	3536.1	187.4
fbmh0	female	sx416	1.7575	RARELY	IY	0	0.0900	497.9	2133.2	2822.4	165.2
fbmh0	female	sx416	1.8275	OCCURS	AH	0	0.0500	474.9	1726.3	2486.2	159.2
fbmh0	female	sx416	2.0825	OCCURS	ER	1	0.2000	521.2	1620.7	2304.4	174.4
fbmh0	female	sx56	0.1625	ACADEMIC	AE	2	0.1200	760.9	2013.3	2817.2	91.6
fbmh0	female	sx56	0.3275	ACADEMIC	AH	0	0.0500	446.0	1935.5	2892.4	219.5
fbmh0	female	sx56	0.4925	ACADEMIC	EH	1	0.1000	677.8	1914.5	2859.6	215.2
fbmh0	female	sx56	0.6325	ACADEMIC	IH	0	0.0400	499.2	2258.9	2699.8	187.3
fbmh0	female	sx56	0.8225	APTITUDE	AE	1	0.2200	778.2	1945.8	2664.1	193.7
fbmh0	female	sx56	1.0575	APTITUDE	AH	0	0.0300	439.8	2158.7	3212.5	183.1
fbmh0	female	sx56	1.2575	APTITUDE	UW	2	0.0900	432.1	1944.4	2646.2	181.9
fbmh0	female	sx56	1.4875	GUARANTEES	EH	2	0.0700	570.9	1909.3	2634.9	189.4
fbmh0	female	sx56	1.6275	GUARANTEES	AH	0	0.0300	590.1	1921.0	3132.1	180.0
fbmh0	female	sx56	1.8775	GUARANTEES	IY	1	0.1700	387.8	2403.0	2935.2	190.6
fbmh0	female	sx56	2.0975	YOUR	UH	1	0.0500	491.7	1911.8	3582.4	165.3
fbmh0	female	sx56	2.2075	DIPLOMA	AH	0	0.0500	485.8	2280.6	3515.0	157.2
fbmh0	female	sx56	2.4075	DIPLOMA	OW	1	0.0900	680.6	1534.4	2893.5	181.6
fbmh0	female	sx56	2.5925	DIPLOMA	AH	0	0.0800	812.9	1565.4	2958.1	76.3
fcdr1	female	sa1	0.3675	SHE	IY	1	0.0900	458.9	2402.5	2967.4	227.7
fcdr1	female	sa1	0.6325	HAD	AE	1	0.2000	645.3	2038.8	2699.4	200.3
fcdr1	female	sa1	0.8475	YOUR	UH	1	0.0300	529.7	1665.5	2570.7	184.9
fcdr1	female	sa1	1.1075	DARK	AA	1	0.1900	726.7	1288.2	2629.4	193.6
fcdr1	female	sa1	1.5775	SUIT	UW	1	0.1300	378.8	1151.7	2845.0	194.1
fcdr1	female	sa1	1.7375	IN	IH	1	0.0500	503.6	1898.8	2703.7	0.0
fcdr1	female	sa1	2.0575	GREASY	IY	1	0.0500	397.4	2028.0	2636.6	200.8
fcdr1	female	sa1	2.2775	GREASY	IY	0	0.0500	400.5	1537.1	2894.7	208.7
fcdr1	female	sa1	2.5225	WASH	AA	1	0.0800	756.0	1436.4	2551.0	184.3
fcdr1	female	sa1	2.8475	WATER	AO	1	0.1700	532.4	894.4	2603.7	175.8
fcdr1	female	sa1	3.0175	WATER	ER	0	0.0900	652.9	1336.5	2542.6	69.2
fcdr1	female	sa1	3.1725	ALL	AO	1	0.2200	669.7	996.0	2810.3	172.6
fcdr1	female	sa1	3.5925	YEAR	IH	1	0.1200	498.1	1929.0	2365.9	163.5
fcdr1	female	sa2	0.2525	DON'T	OW	1	0.1800	623.3	1099.7	2786.6	207.9
fcdr1	female	sa2	0.5425	ASK	AE	1	0.1800	728.0	1844.9	2433.5	192.2
fcdr1	female	sa2	0.8925	ME	IY	1	0.1000	380.5	2097.9	2797.8	189.3
fcdr1	female	sa2	1.0825	TO	UW	1	0.0800	383.1	1689.6	2740.8	197.2
fcdr1	female	sa2	1.3825	CARRY	AE	1	0.1800	617.7	1984.8	2399.4	191.8
fcdr1	female	sa2	1.5925	CARRY	IY	0	0.0600	495.6	2113.0	2462.1	164.9
fcdr1	female	sa2	1.6675	AN	AE	1	0.0900	628.0	1888.9	2544.4	176.9
fcdr1	female	sa2	1.9425	OILY	OY	1	0.2000	559.0	1081.5	2489.8	176.4
fcdr1	female	sa2	2.1225	OILY	IY	0	0.0800	466.7	1360.4	2369.7	174.9
fcdr1	female	sa2	2.3975	RAG	AE	1	0.1900	663.5	1882.9	2432.1	168.8
