speaker	gender	file	t	word	vowel	stress	duration	f1	f2	f3	f0
fbcg1	female	si2242	0.6825	TWO	UW	1	0.1600	479.9	1904.0	2659.2	242.6
fbcg1	female	si2242	0.7925	OR	AO	1	0.0600	604.7	1253.0	2378.1	208.9
fbcg1	female	si2242	1.0725	TWENTY	EH	1	0.0400	630.1	2181.1	2912.9	212.1
fbcg1	female	si2242	1.2375	TWENTY	IY	0	0.0500	472.3	2654.0	3257.9	224.5
fbcg1	female	si2242	1.5175	THREE	IY	1	0.2100	449.3	2511.4	3094.7	174.7
fbcg1	female	si982	0.2375	TETANUS	EH	1	0.1300	704.0	2166.1	3230.8	246.8
fbcg1	female	si982	0.3575	TETANUS	AH	0	0.0300	526.0	2244.3	3106.6	252.4
fbcg1	female	si982	0.4475	TETANUS	AH	0	0.0900	567.7	2074.3	3193.5	284.7
fbcg1	female	si982	0.7475	COULD	UH	1	0.0500	464.3	2263.8	2964.3	233.4
fbcg1	female	si982	0.8975	BE	IY	1	0.0900	445.5	2261.5	2908.4	207.1
fbcg1	female	si982	0.9575	AVOIDED	AH	0	0.0300	583.3	1373.3	2812.2	191.5
fbcg1	female	si982	1.1425	AVOIDED	OY	1	0.1800	651.0	1155.8	2768.2	210.9
fbcg1	female	si982	1.2975	AVOIDED	AH	0	0.0700	445.3	2494.2	3226.5	239.4
fbcg1	female	si982	1.5075	BY	AY	1	0.0900	708.7	1810.2	2761.6	183.8
fbcg1	female	si982	1.7475	POURING	AO	1	0.0700	725.2	1090.1	2673.7	208.3
fbcg1	female	si982	1.8525	POURING	IH	0	0.0600	454.8	1648.5	2640.9	192.3
fbcg1	female	si982	2.1475	WARM	AO	1	0.0500	737.0	1192.0	2247.4	228.4
fbcg1	female	si982	2.4525	TURPENTINE	ER	1	0.1200	590.7	1542.4	1975.6	215.6
fbcg1	female	si982	2.5925	TURPENTINE	AH	0	0.0400	546.7	1955.8	3028.9	220.8
fbcg1	female	si982	2.8725	TURPENTINE	AY	2	0.2000	1022.3	1759.0	3272.5	186.2
fbcg1	female	si982	3.1375	OVER	OW	1	0.1500	596.4	1075.9	2759.5	192.8
fbcg1	female	si982	3.3375	OVER	ER	0	0.1100	606.0	1381.0	1920.0	193.8
fbcg1	female	si982	3.4175	A	AH	0	0.0500	544.2	1129.0	2743.0	191.9
fbcg1	female	si982	3.6925	WOUND	UW	1	0.2000	311.3	1597.0	2769.9	172.8
fbcg1	female	sx172	0.1875	THE	AH	0	0.0500	671.2	1850.6	3226.9	202.5
fbcg1	female	sx172	0.4275	TRIUMPHANT	AY	0	0.1300	904.6	2178.2	2988.5	201.6
fbcg1	female	sx172	0.5275	TRIUMPHANT	AH	1	0.0700	466.4	1436.3	2837.1	228.0
fbcg1	female	sx172	0.6975	TRIUMPHANT	AH	0	0.0500	699.1	2017.4	3220.9	266.4
fbcg1	female	sx172	0.9175	WARRIOR	AO	1	0.1500	646.2	1007.5	2572.7	218.8
fbcg1	female	sx172	1.0875	WARRIOR	IY	0	0.0500	483.5	1968.2	2356.8	220.3
fbcg1	female	sx172	1.1875	WARRIOR	ER	0	0.1500	557.8	1633.6	1991.8	219.2
fbcg1	female	sx172	1.2825	EXHIBITED	IH	0	0.0400	447.0	2033.5	2552.3	147.8
fbcg1	female	sx172	1.4925	EXHIBITED	IH	1	0.0600	506.2	2013.2	2896.4	199.3
fbcg1	female	sx172	1.6825	EXHIBITED	AH	0	0.1400	487.6	2250.1	3292.4	215.3
fbcg1	female	sx172	1.8325	EXHIBITED	AH	0	0.0400	682.6	2587.5	3383.1	0.0
fbcg1	female	sx172	2.1725	NAIVE	AY	2	0.1600	900.6	1962.3	3107.8	193.3
fbcg1	female	sx172	2.3375	NAIVE	IY	1	0.1700	402.1	2841.2	3460.4	217.1
fbcg1	female	sx172	2.6475	HEROISM	EH	1	0.0900	535.6	1777.9	2230.4	212.4
fbcg1	female	sx172	2.7825	HEROISM	OW	0	0.1200	433.6	952.0	2824.7	178.8
fbcg1	female	sx172	2.8675	HEROISM	IH	2	0.0500	510.2	2004.3	3044.3	172.7
fbcg1	female	sx172	3.0375	HEROISM	AH	0	0.0700	331.8	1533.6	2843.6	84.9
fbcg1	female	sx262	0.2475	CAN	AE	1	0.1100	798.5	2381.5	3245.3	207.1
fbcg1	female	sx262	0.3975	THE	IY	0	0.0700	413.4	2726.0	3467.5	201.5
fbcg1	female	sx262	0.4875	AGENCY	EY	1	0.1100	486.7	2739.0	3387.3	211.6
fbcg1	female	sx262	0.6475	AGENCY	AH	0	0.0300	578.6	2379.3	3343.0	265.8
fbcg1	female	sx262	0.9275	AGENCY	IY	0	0.1300	788.7	2785.9	3300.7	292.0
fbcg1	female	sx262	1.0475	OVERTHROW	OW	1	0.1100	564.8	1117.2	2872.4	236.0
fbcg1	female	sx262	1.1825	OVERTHROW	ER	0	0.0800	512.0	1740.8	3212.4	246.7
fbcg1	female	sx262	1.4175	OVERTHROW	OW	2	0.0900	557.5	1152.3	2799.6	241.0
fbcg1	female	sx262	1.5625	ALIEN	EY	1	0.2000	527.2	2427.4	2982.5	197.5
fbcg1	female	sx262	1.7325	ALIEN	IY	0	0.0600	723.6	2472.7	3269.4	229.9
fbcg1	female	sx262	1.7775	ALIEN	AH	0	0.0300	732.0	2122.5	3152.9	238.5
fbcg1	female	sx262	1.9775	FORCES	AO	1	0.0900	573.4	1046.9	2542.0	180.4
fbcg1	female	sx262	2.2375	FORCES	AH	0	0.0700	459.4	2062.8	3191.0	219.9
fbcg1	female	sx352	0.1425	ACCORDING	AH	0	0.0600	490.7	1765.7	2719.6	0.0
fbcg1	female	sx352	0.3175	ACCORDING	AO	1	0.0900	635.0	1162.9	2700.8	249.0
fbcg1	female	sx352	0.4375	ACCORDING	IH	0	0.0300	525.5	2395.5	2565.8	298.2
fbcg1	female	sx352	0.6125	TO	UW	1	0.0600	547.1	1333.9	2872.9	269.1
fbcg1	female	sx352	0.7225	MY	AY	1	0.1000	920.7	1881.9	2879.5	250.3
fbcg1	female	sx352	0.7875	INTERPRETATION	IH	2	0.0300	538.7	2147.6	2933.3	240.5
fbcg1	female	sx352	0.9425	INTERPRETATION	ER	2	0.1000	535.9	1475.3	1881.7	232.8
fbcg1	female	sx352	1.0775	INTERPRETATION	AH	0	0.0300	339.8	1879.7	3050.0	212.6
fbcg1	female	sx352	1.2325	INTERPRETATION	EY	1	0.1000	500.1	2329.9	2971.0	207.8
fbcg1	female	sx352	1.4175	INTERPRETATION	AH	0	0.0300	499.4	1955.7	3186.6	219.3
fbcg1	female	sx352	1.4775	OF	AH	0	0.0300	686.3	1799.0	3214.3	208.5
fbcg1	female	sx352	1.5775	THE	AH	1	0.0500	481.8	1734.3	2894.3	196.8
fbcg1	female	sx352	1.7975	PROBLEM	AA	1	0.1300	789.8	1265.0	2827.5	173.6
fbcg1	female	sx352	2.0625	PROBLEM	AH	0	0.0800	436.7	1685.3	3141.3	185.4
fbcg1	female	sx352	2.6375	TWO	UW	1	0.1300	570.6	1465.8	2930.0	267.5
fbcg1	female	sx352	2.8275	LINES	AY	1	0.1900	994.6	1915.9	3210.0	209.4
fbcg1	female	sx352	3.0925	MUST	AH	1	0.0400	612.8	1804.0	3092.3	200.0
fbcg1	female	sx352	3.2875	BE	IY	0	0.0500	409.3	2097.9	2758.4	195.8
fbcg1	female	sx352	3.4675	PERPENDICULAR	ER	2	0.1100	563.4	1543.7	1879.8	197.2
fbcg1	female	sx352	3.6375	PERPENDICULAR	AH	0	0.0500	475.4	1952.3	3083.8	220.4
fbcg1	female	sx352	3.7825	PERPENDICULAR	IH	1	0.0600	423.4	2510.6	3282.2	183.5
fbcg1	female	sx352	3.9525	PERPENDICULAR	AH	0	0.0400	504.8	1423.5	3065.1	173.5
fbcg1	female	sx352	4.0925	PERPENDICULAR	ER	0	0.1200	546.5	1727.9	2154.5	169.8
fbcg1	female	sx442	0.2575	SUBURBAN	AH	0	0.0300	654.1	1433.1	2234.5	202.9
fbcg1	female	sx442	0.4125	SUBURBAN	ER	1	0.1200	562.8	1496.1	1929.4	240.5
fbcg1	female	sx442	0.5375	SUBURBAN	AH	0	0.0700	742.8	1876.3	2363.9	284.9
fbcg1	female	sx442	0.7375	HOUSEWIVES	AW	1	0.0900	943.2	1526.3	3113.8	227.9
fbcg1	female	sx442	1.0525	HOUSEWIVES	AY	2	0.1600	838.5	1764.3	2884.3	225.2
fbcg1	female	sx442	1.2875	OFTEN	AO	1	0.1300	837.3	1461.1	2996.1	208.4
fbcg1	female	sx442	1.4575	OFTEN	AH	0	0.0300	705.7	1821.8	3096.1	224.7
fbcg1	female	sx442	1.6925	SUFFER	AH	1	0.0800	650.3	1436.9	2631.9	200.3
fbcg1	female	sx442	1.8625	SUFFER	ER	0	0.0800	487.5	1397.9	1779.0	206.3
fbcg1	female	sx442	2.0775	FROM	AH	1	0.0700	478.3	1517.8	2879.5	188.1
fbcg1	female	sx442	2.2025	THE	IY	0	0.0600	445.0	2391.1	2974.4	87.7
fbcg1	female	sx442	2.4275	GAB	AE	1	0.1900	838.2	2116.1	3068.1	192.5
fbcg1	female	sx442	2.7375	HABIT	AE	1	0.1100	790.2	2017.4	3005.4	181.4
fbcg1	female	sx442	2.8825	HABIT	AH	0	0.1000	478.6	2295.8	3283.3	160.1
fbcg1	female	sx82	0.2325	GOOD	AH	0	0.0800	529.4	2055.4	3002.4	270.3
fbcg1	female	sx82	0.5025	SERVICE	ER	1	0.1400	569.8	1658.9	2150.0	235.4
fbcg1	female	sx82	0.6625	SERVICE	AH	0	0.1000	495.5	1995.9	3321.9	247.9
fbcg1	female	sx82	0.9425	SHOULD	UH	1	0.0600	424.5	2164.5	2963.1	209.6
fbcg1	female	sx82	1.1125	BE	IY	1	0.0800	401.9	2104.1	2379.4	201.2
fbcg1	female	sx82	1.2325	REWARDED	IY	0	0.0800	384.6	1748.8	2324.5	194.4
fbcg1	female	sx82	1.3875	REWARDED	AO	1	0.1300	538.5	849.2	2645.6	209.1
fbcg1	female	sx82	1.5675	REWARDED	AH	0	0.0300	412.7	2087.7	2757.8	221.5
fbcg1	female	sx82	1.7325	BY	AY	1	0.1000	613.0	1991.1	2951.8	178.1
fbcg1	female	sx82	1.8925	BIG	IH	1	0.0800	465.6	2510.6	3166.6	196.7
fbcg1	female	sx82	2.1525	TIPS	IH	1	0.1200	565.0	1976.6	2901.2	172.3
fceg0	female	sa1	0.2625	SHE	IY	1	0.0400	539.8	2217.0	2947.4	277.3
fceg0	female	sa1	0.3425	HAD	AE	1	0.0600	498.2	2304.1	3213.0	252.4
fceg0	female	sa1	0.4825	YOUR	UH	1	0.0400	428.4	2052.9	2666.2	217.0
fceg0	female	sa1	0.6275	DARK	AA	1	0.0700	662.9	1404.9	2185.5	229.5
fceg0	female	sa1	0.9875	SUIT	UW	1	0.0900	517.9	2024.4	2647.9	261.8
fceg0	female	sa1	1.1025	IN	IH	1	0.0600	452.8	2402.5	2876.6	220.9
fceg0	female	sa1	1.3375	GREASY	IY	1	0.0500	484.2	2294.9	2810.9	244.0
fceg0	female	sa1	1.5075	GREASY	IY	0	0.0700	455.8	1567.1	2661.0	239.4
fceg0	female	sa1	1.6875	WASH	AA	1	0.0900	641.1	1385.4	2026.3	224.8
fceg0	female	sa1	1.9775	WATER	AO	1	0.1100	693.8	1271.6	2551.5	202.6
fceg0	female	sa1	2.1225	WATER	ER	0	0.1000	612.5	1220.9	1969.2	198.9
fceg0	female	sa1	2.1975	ALL	AO	1	0.0500	618.7	1031.8	2868.2	206.8
fceg0	female	sa1	2.5125	YEAR	IH	1	0.0800	587.3	1835.6	2483.5	205.8
fceg0	female	sa2	0.2075	DON'T	OW	1	0.0700	707.2	1636.5	2883.2	241.1
fceg0	female	sa2	0.3625	ASK	AE	1	0.1000	859.3	1919.3	2955.8	247.6
fceg0	female	sa2	0.6175	ME	IY	1	0.0500	450.4	2304.6	3093.7	233.9
fceg0	female	sa2	0.7125	TO	IH	0	0.0600	434.2	2533.6	2959.0	223.8
fceg0	female	sa2	0.8925	CARRY	AE	1	0.0600	689.9	1855.6	2326.4	232.5
fceg0	female	sa2	1.0025	CARRY	IY	0	0.0600	560.3	2470.9	2931.8	226.5
fceg0	female	sa2	1.0625	AN	AE	1	0.0600	554.3	1987.3	3010.1	217.6
fceg0	female	sa2	1.2775	OILY	OY	1	0.1900	592.9	1343.0	2537.3	215.0
fceg0	female	sa2	1.4575	OILY	IY	0	0.0900	465.0	2103.8	2590.0	211.3
fceg0	female	sa2	1.6575	RAG	AE	1	0.1100	777.0	2079.6	2995.1	208.0
fceg0	female	sa2	1.8775	LIKE	AY	1	0.0700	685.6	2116.4	2958.2	191.1
fceg0	female	sa2	2.1275	THAT	AE	1	0.1500	801.4	1796.4	3041.1	199.1
fceg0	female	si1248	0.1975	THE	IY	0	0.0700	693.2	2250.8	3404.4	218.2
fceg0	female	si1248	0.3775	TROUBLE	AH	1	0.0500	608.3	1406.1	2756.8	294.5
fceg0	female	si1248	0.4675	TROUBLE	AH	0	0.0300	489.5	853.9	3487.1	286.9
fceg0	female	si1248	0.5675	IS	IH	1	0.0500	468.1	1863.4	3191.2	225.7
fceg0	female	si1248	0.7925	THAT	AE	1	0.1400	904.7	1834.5	3037.9	251.6
fceg0	female	si1248	0.9575	LIKE	AY	1	0.0700	527.5	2417.4	2953.2	206.5
fceg0	female	si1248	1.1275	MANY	EH	1	0.0300	547.5	2124.9	3166.3	230.6
fceg0	female	si1248	1.2275	MANY	IY	0	0.0500	525.6	2472.0	3061.6	254.2
fceg0	female	si1248	1.4175	SYMBOLS	IH	1	0.0700	598.1	1813.1	3082.3	231.5
fceg0	female	si1248	1.5625	SYMBOLS	AH	0	0.0400	618.1	1209.3	3307.7	201.9
fceg0	female	si1248	1.7375	IT	IH	1	0.0700	394.6	1969.1	3068.0	206.5
fceg0	female	si1248	1.8775	DOESN'T	AH	1	0.0700	681.3	1813.4	2925.8	227.4
fceg0	female	si1248	2.0225	DOESN'T	AH	0	0.0400	410.3	1729.4	3038.3	116.1
fceg0	female	si1248	2.2375	SEEM	IY	1	0.0900	484.1	2614.6	3084.3	241.6
fceg0	female	si1248	2.3975	A	EY	1	0.0900	561.9	2372.6	2944.8	199.6
fceg0	female	si1248	2.5575	VERY	EH	1	0.1100	499.6	2111.4	2551.6	210.5
fceg0	female	si1248	2.6875	VERY	IY	0	0.0700	435.0	2056.8	2437.4	216.4
fceg0	female	si1248	2.7975	REALISTIC	IY	2	0.0300	609.9	1778.8	2622.6	205.5
fceg0	female	si1248	2.8375	REALISTIC	AH	0	0.0500	610.5	1209.6	3206.5	205.5
fceg0	female	si1248	2.9575	REALISTIC	IH	1	0.0300	492.9	1795.0	3037.7	215.1
fceg0	female	si1248	3.1775	REALISTIC	IH	0	0.0500	386.6	2418.1	2843.1	191.2
fceg0	female	si1248	3.4075	ONE	AH	1	0.0500	731.6	1651.7	3159.7	96.0
fceg0	female	si1878	0.1675	YOU'LL	UW	1	0.0300	591.3	1619.1	2622.7	222.0
fceg0	female	si1878	0.3125	HAVE	AE	1	0.0800	825.5	1677.9	2750.5	237.3
fceg0	female	si1878	0.4825	TO	AH	0	0.0400	518.3	2396.8	3288.6	230.5
fceg0	female	si1878	0.6875	TRY	AY	1	0.1100	866.3	1760.5	2804.5	214.5
fceg0	female	si1878	0.7575	IT	AH	0	0.0300	560.2	1848.0	3014.5	211.6
fceg0	female	si1878	0.8525	ALONE	AH	0	0.0600	465.5	1436.3	2965.4	205.2
fceg0	female	si1878	1.0625	ALONE	OW	1	0.2000	556.5	1287.3	2697.2	213.3
fceg0	female	si618	0.2225	HE	IY	1	0.0600	420.6	2332.2	3224.8	269.4
fceg0	female	si618	0.3775	TALKED	AO	1	0.0900	804.6	1316.8	2790.9	264.1
fceg0	female	si618	0.5325	ABOUT	AH	0	0.0600	513.8	1532.4	2563.5	288.3
fceg0	female	si618	0.6875	ABOUT	AW	1	0.1300	868.2	1720.5	2932.4	222.7
fceg0	female	si618	0.8825	UNAUTHENTIC	AH	2	0.0800	767.3	1535.4	3375.3	221.4
fceg0	female	si618	1.0125	UNAUTHENTIC	AO	0	0.0600	775.2	1399.0	3239.8	241.4
fceg0	female	si618	1.1925	UNAUTHENTIC	EH	1	0.0600	665.7	1866.6	3216.6	233.5
fceg0	female	si618	1.3775	UNAUTHENTIC	IH	0	0.0500	487.9	2509.0	2791.0	241.6
fceg0	female	si618	1.6275	STORYLINES	AO	1	0.0700	508.6	1235.5	2313.4	227.9
fceg0	female	si618	1.7375	STORYLINES	IY	0	0.0300	475.4	1568.2	2944.5	108.3
fceg0	female	si618	1.8375	STORYLINES	AY	2	0.0900	842.8	1616.2	3024.7	207.6
fceg0	female	si618	2.2775	TOO	UW	1	0.2100	432.4	1711.6	2961.6	211.6
fceg0	female	sx168	0.2275	WHO	UW	1	0.0300	590.9	1976.8	2753.7	273.7
fceg0	female	sx168	0.4025	TOOK	UH	1	0.0600	549.6	2000.8	2769.9	280.1
fceg0	female	sx168	0.5625	THE	AH	0	0.0800	527.8	2028.0	2695.7	260.8
fceg0	female	sx168	0.7775	KAYAK	AY	1	0.1300	873.7	1892.0	2857.3	238.4
fceg0	female	sx168	0.9025	KAYAK	AE	0	0.1200	797.4	1880.2	2929.2	208.9
fceg0	female	sx168	1.1725	DOWN	AW	1	0.1000	892.2	1733.6	3045.9	213.4
fceg0	female	sx168	1.3325	THE	AH	1	0.0400	419.6	1593.4	2700.8	208.6
fceg0	female	sx168	1.5075	BAYOU	AY	1	0.1900	825.2	1720.8	2889.1	207.8
fceg0	female	sx168	1.6775	BAYOU	UW	0	0.1500	419.2	1948.1	2782.7	194.3
fceg0	female	sx258	0.1875	THE	IY	0	0.0700	467.9	2498.8	3301.2	232.5
fceg0	female	sx258	0.2725	ESSAY	EH	1	0.1000	679.6	2174.1	3077.6	270.6
fceg0	female	sx258	0.4925	ESSAY	EY	2	0.0800	519.2	2392.8	3153.3	212.9
fceg0	female	sx258	0.5925	UNDENIABLY	AH	2	0.1200	860.8	1754.8	3095.0	303.7
fceg0	female	sx258	0.7875	UNDENIABLY	AH	0	0.0300	462.5	1533.5	2834.2	230.1
fceg0	female	sx258	0.9475	UNDENIABLY	AY	1	0.1500	845.6	1832.4	2975.7	227.4
fceg0	female	sx258	1.0425	UNDENIABLY	AH	0	0.0400	424.3	1287.1	2772.6	220.3
fceg0	female	sx258	1.2625	UNDENIABLY	IY	0	0.1600	394.2	2175.4	2577.7	199.5
fceg0	female	sx258	1.3875	REFLECTS	AH	0	0.0300	1289.7	2234.8	3338.0	183.9
fceg0	female	sx258	1.5525	REFLECTS	EH	1	0.0400	579.5	1852.8	2688.1	213.4
fceg0	female	sx258	1.7325	OUR	AA	1	0.0400	613.5	1543.5	2360.1	207.9
fceg0	female	sx258	1.9975	VIEW	UW	1	0.0500	414.1	2168.1	2752.5	122.4
fceg0	female	sx258	2.1075	ABLY	EY	1	0.1700	414.8	2375.6	3051.1	207.4
fceg0	female	sx258	2.4225	ABLY	IY	0	0.1600	380.6	2535.1	2999.3	210.7
fceg0	female	sx348	0.2775	I'LL	AY	1	0.0700	971.8	1613.6	2759.6	240.8
fceg0	female	sx348	0.4675	HAVE	AE	1	0.0900	646.8	1609.8	2807.2	263.2
fceg0	female	sx348	0.5575	A	AH	0	0.0300	660.1	1982.0	3236.0	218.0
fceg0	female	sx348	0.8225	SCOOP	UW	1	0.0600	468.5	1725.0	2660.3	266.5
fceg0	female	sx348	0.9425	OF	AH	0	0.0400	441.2	1717.3	2886.4	221.9
fceg0	female	sx348	1.0925	THAT	AE	1	0.1000	745.3	1957.7	2967.8	201.4
fceg0	female	sx348	1.2825	EXOTIC	IH	0	0.0600	550.2	2292.6	2830.8	125.1
fceg0	female	sx348	1.5875	EXOTIC	AA	1	0.1500	812.0	1411.3	2801.6	233.6
fceg0	female	sx348	1.7375	EXOTIC	IH	0	0.0900	429.2	2086.9	2702.6	115.3
fceg0	female	sx348	1.9575	PURPLE	ER	1	0.1100	503.0	1332.0	1905.2	240.3
fceg0	female	sx348	2.0925	PURPLE	AH	0	0.0400	767.4	1953.3	3455.9	67.1
fceg0	female	sx348	2.2175	AND	AH	0	0.0300	420.5	1742.9	3161.9	212.4
fceg0	female	sx348	2.3975	TURQUOISE	ER	1	0.0900	484.4	1524.5	2148.5	228.5
fceg0	female	sx348	2.6075	TURQUOISE	OY	0	0.0300	582.6	2148.2	2793.9	221.4
fceg0	female	sx348	2.8025	SHERBET	ER	1	0.1200	484.2	1442.3	1947.8	223.0
fceg0	female	sx348	2.9675	SHERBET	AH	0	0.0900	494.6	1857.5	2944.8	0.0
fceg0	female	sx438	0.2775	SHELL	EH	1	0.0500	701.9	1813.6	2889.8	264.4
fceg0	female	sx438	0.5975	SHOCK	AA	1	0.1700	854.7	1453.9	2698.0	202.7
fceg0	female	sx438	0.8475	CAUSED	AA	1	0.1300	847.7	1514.4	2769.1	220.9
fceg0	female	sx438	1.0875	BY	AY	1	0.0700	601.4	2032.6	2905.9	209.8
fceg0	female	sx438	1.3475	SHRAPNEL	AE	1	0.1100	858.8	1579.0	2663.9	215.8
fceg0	female	sx438	1.5675	SHRAPNEL	AH	0	0.0300	741.3	1398.8	3127.1	205.6
fceg0	female	sx438	1.6675	IS	AH	0	0.0500	616.5	1720.8	3025.2	205.5
fceg0	female	sx438	1.8375	SOMETIMES	AH	1	0.0500	780.5	1413.6	3115.0	232.9
fceg0	female	sx438	2.0525	SOMETIMES	AY	2	0.0600	789.9	1791.0	2983.2	220.8
fceg0	female	sx438	2.3575	CURED	UH	1	0.0300	453.2	1813.1	2234.1	230.8
fceg0	female	sx438	2.6075	THROUGH	UW	1	0.0500	420.4	1655.1	2506.8	205.6
fceg0	female	sx438	2.7725	GROUP	UW	1	0.1000	407.5	1380.7	2489.3	209.2
fceg0	female	sx438	3.0025	THERAPY	EH	1	0.1000	587.6	1893.7	2404.8	212.7
fceg0	female	sx438	3.1325	THERAPY	AH	0	0.0400	674.0	1867.7	3136.2	104.0
fceg0	female	sx438	3.3075	THERAPY	IY	0	0.1500	462.8	2546.0	2927.9	203.6
fceg0	female	sx78	0.2075	DOCTORS	AA	1	0.1100	859.3	1464.9	2557.7	234.6
fceg0	female	sx78	0.3875	DOCTORS	ER	0	0.0300	533.5	1981.0	2680.0	262.0
fceg0	female	sx78	0.5875	PRESCRIBE	AH	0	0.0300	615.1	2357.7	3485.5	217.7
fceg0	female	sx78	0.8575	PRESCRIBE	AY	1	0.1300	622.6	1822.6	2628.6	208.1
fceg0	female	sx78	1.0975	DRUGS	AH	1	0.1100	593.0	1732.0	2689.8	224.2
fceg0	female	sx78	1.3825	TOO	UW	1	0.0400	443.6	1774.4	2658.4	224.8
fceg0	female	sx78	1.6325	FREELY	IY	1	0.1200	445.1	2366.9	2854.9	222.9
fceg0	female	sx78	1.8075	FREELY	IY	0	0.1100	451.9	2559.9	3169.4	199.3
fclt0	female	sa1	0.3425	SHE	IY	1	0.0400	461.9	2292.3	2930.8	233.4
fclt0	female	sa1	0.4775	HAD	AE	1	0.0700	600.8	1895.3	2643.6	192.4
fclt0	female	sa1	0.6375	YOUR	UH	1	0.0500	401.4	1944.1	2639.0	195.3
fclt0	female	sa1	0.8125	DARK	AA	1	0.1200	750.9	1234.8	2131.0	202.4
fclt0	female	sa1	1.2325	SUIT	UW	1	0.1000	412.3	1858.5	2453.3	212.4
fclt0	female	sa1	1.3525	IN	IH	1	0.0400	482.4	2126.7	2547.2	168.6
fclt0	female	sa1	1.6325	GREASY	IY	1	0.1000	439.5	2182.1	2656.1	213.3
fclt0	female	sa1	1.7975	GREASY	IY	0	0.0700	409.4	1912.1	2515.7	211.0
fclt0	female	sa1	2.0625	WASH	AA	1	0.0800	787.9	1352.2	2358.2	186.2
fclt0	female	sa1	2.3425	WATER	AO	1	0.1000	693.5	1171.8	2515.7	0.0
fclt0	female	sa1	2.4875	WATER	ER	0	0.1300	592.3	1272.8	1719.8	143.1
fclt0	female	sa1	2.6425	ALL	AO	1	0.1800	783.3	1019.8	3020.0	165.6
fclt0	female	sa1	3.0275	YEAR	IH	1	0.0500	488.1	1672.7	2151.6	158.6
fclt0	female	sa2	0.2425	DON'T	OW	1	0.1000	724.7	1322.3	2745.1	238.6
fclt0	female	sa2	0.3975	ASK	AE	1	0.1100	799.5	1908.1	2625.4	201.4
fclt0	female	sa2	0.7025	ME	IY	1	0.1000	512.5	2300.0	2750.9	241.3
