speaker	gender	file	t	word	vowel	stress	duration	f1	f2	f3	f0
falr0	female	sx335	1.6375	REDWOODS	UH	2	0.0300	501.8	1796.2	2960.2	200.1
falr0	female	sx335	1.8375	ON	AA	1	0.1700	1084.6	1507.2	2976.3	201.8
falr0	female	sx335	2.0325	HIS	IH	1	0.0600	469.4	1816.7	2970.7	235.0
falr0	female	sx335	2.2575	WALK	AA	1	0.1500	754.7	1182.1	2652.5	196.0
falr0	female	sx335	2.5225	THROUGH	UW	1	0.0600	436.6	1896.1	2536.2	194.5
falr0	female	sx335	2.6925	SEQUOIA	IH	0	0.0400	1226.7	2493.6	2894.6	190.5
falr0	female	sx335	2.9275	SEQUOIA	OY	1	0.1500	578.5	1782.9	2603.7	207.0
falr0	female	sx335	3.0275	SEQUOIA	AH	0	0.0500	558.3	2037.9	2868.4	206.5
falr0	female	sx335	3.1875	NATIONAL	AE	1	0.1100	792.6	1926.8	2939.4	197.9
falr0	female	sx335	3.4275	NATIONAL	AH	0	0.0300	761.9	1785.7	3338.6	201.5
falr0	female	sx335	3.6275	FOREST	AO	1	0.1100	646.8	1067.0	3263.9	100.2
falr0	female	sx335	3.7675	FOREST	AH	0	0.0300	958.2	1936.9	3043.4	118.4
falr0	female	sx425	0.2125	MOVIES	UW	1	0.0600	478.9	1631.3	2816.0	239.4
falr0	female	sx425	0.3325	MOVIES	IY	0	0.0800	556.8	2527.0	2998.6	241.8
falr0	female	sx425	0.5575	NEVER	EH	1	0.0700	688.9	1731.8	2816.5	225.5
falr0	female	sx425	0.6625	NEVER	ER	0	0.0600	734.3	1742.4	2062.7	223.3
falr0	female	sx425	0.8175	HAVE	AE	1	0.0700	737.1	1652.8	2717.2	210.5
falr0	female	sx425	0.9375	ENOUGH	AH	0	0.0300	492.2	1800.6	2967.9	205.2
falr0	female	sx425	1.0575	ENOUGH	AH	1	0.0700	726.2	1594.1	2854.3	199.1
falr0	female	sx425	1.3125	VILLAINS	IH	1	0.0400	598.8	1569.0	2891.9	199.4
falr0	female	sx425	1.5175	VILLAINS	AH	0	0.0900	487.1	1796.7	3104.8	177.5
falr0	female	sx65	0.3175	CHALLENGE	AE	1	0.0900	728.8	1863.9	2643.2	235.8
falr0	female	sx65	0.4875	CHALLENGE	AH	0	0.0500	491.1	1937.7	3028.7	218.1
falr0	female	sx65	0.6925	EACH	IY	1	0.1400	520.9	2701.9	3227.2	250.9
falr0	female	sx65	1.0475	GENERAL'S	EH	1	0.0500	588.9	1641.2	2738.9	226.4
falr0	female	sx65	1.1475	GENERAL'S	ER	0	0.0900	553.1	1260.9	1987.7	220.4
falr0	female	sx65	1.2075	GENERAL'S	AH	0	0.0300	564.9	1064.2	2905.9	215.9
falr0	female	sx65	1.4125	INTELLIGENCE	IH	2	0.0400	398.8	1705.7	2937.9	200.8
falr0	female	sx65	1.6075	INTELLIGENCE	EH	1	0.0500	798.2	1692.4	2907.9	216.1
falr0	female	sx65	1.7575	INTELLIGENCE	AH	0	0.0300	515.9	1904.1	3161.8	199.5
falr0	female	sx65	1.8925	INTELLIGENCE	AH	0	0.0600	554.9	1645.0	3197.9	90.1
fbas0	female	sa1	0.3375	SHE	IY	1	0.0700	478.3	2638.9	3137.5	227.9
fbas0	female	sa1	0.5225	HAD	AE	1	0.0800	631.9	2226.6	2985.2	181.7
fbas0	female	sa1	0.6975	YOUR	UH	1	0.0500	544.7	1752.6	2023.2	172.5
fbas0	female	sa1	0.8775	DARK	AA	1	0.1300	887.5	1214.9	2153.5	169.3
fbas0	female	sa1	1.3475	SUIT	UW	1	0.1900	474.8	2013.8	2956.7	156.8
fbas0	female	sa1	1.5525	IN	AH	0	0.1000	867.4	2648.9	3197.1	0.0
fbas0	female	sa1	1.8875	GREASY	IY	1	0.0700	425.6	2508.1	3021.7	176.2
fbas0	female	sa1	2.0825	GREASY	IY	0	0.0800	429.0	1762.7	2923.4	185.3
fbas0	female	sa1	2.2525	WASH	AA	1	0.1000	793.6	1290.7	2212.9	159.9
fbas0	female	sa1	2.5875	WATER	AO	1	0.1300	791.1	1189.1	2507.5	146.6
fbas0	female	sa1	2.7625	WATER	ER	0	0.1600	654.8	1445.1	2707.9	152.0
fbas0	female	sa1	3.0025	ALL	AO	1	0.2600	795.6	1125.3	2515.0	158.5
fbas0	female	sa1	3.3575	YEAR	IH	1	0.0500	542.1	1786.4	2873.9	69.5
fbas0	female	sa2	0.2175	DON'T	OW	1	0.0900	754.4	1611.0	2789.7	260.5
fbas0	female	sa2	0.3875	ASK	AE	1	0.1500	824.8	2370.5	3029.4	164.6
fbas0	female	sa2	0.7125	ME	IY	1	0.0800	656.9	2529.1	3127.6	156.1
fbas0	female	sa2	0.8125	TO	IH	0	0.0400	456.2	2506.9	3249.1	72.2
fbas0	female	sa2	1.0225	CARRY	AE	1	0.0400	678.0	1893.0	2178.3	170.6
fbas0	female	sa2	1.2775	CARRY	IY	0	0.1500	505.0	2668.9	3212.0	163.8
fbas0	female	sa2	1.4175	AN	AE	1	0.1300	876.0	2003.2	3048.7	237.5
fbas0	female	sa2	1.6275	OILY	OY	1	0.1100	761.3	1121.7	2510.0	168.0
fbas0	female	sa2	1.8625	OILY	IY	0	0.1200	478.0	1917.3	2594.9	158.2
fbas0	female	sa2	2.1075	RAG	AE	1	0.1300	774.5	2155.3	2762.7	73.3
fbas0	female	sa2	2.3625	LIKE	AY	1	0.1000	800.4	2074.0	2691.8	74.2
fbas0	female	sa2	2.6525	THAT	AE	1	0.2400	804.2	2139.8	2931.4	154.5
fbas0	female	si1387	0.3575	SEVERAL	EH	1	0.0700	694.3	1833.8	2524.6	246.4
fbas0	female	si1387	0.5425	SEVERAL	ER	0	0.1400	641.8	1099.3	1672.8	183.7
fbas0	female	si1387	0.6275	SEVERAL	AH	0	0.0300	637.7	1150.8	2669.2	167.1
fbas0	female	si1387	0.8675	FACTORS	AE	1	0.1700	919.1	2123.1	2737.3	172.6
fbas0	female	si1387	1.1525	FACTORS	ER	0	0.1400	435.0	1611.1	2385.5	147.5
fbas0	female	si1387	1.7175	CONTRIBUTED	AH	0	0.0300	624.5	2042.0	2875.5	172.7
fbas0	female	si1387	1.9525	CONTRIBUTED	IH	1	0.0400	460.2	1747.5	2786.5	186.2
fbas0	female	si1387	2.0775	CONTRIBUTED	UW	0	0.0300	436.1	2189.2	3185.4	162.8
fbas0	female	si1387	2.2275	CONTRIBUTED	AH	0	0.0900	436.7	2329.1	2944.5	148.9
fbas0	female	si1387	2.6025	TO	AH	0	0.0400	336.6	1947.0	3076.9	79.3
fbas0	female	si1387	2.7075	THIS	IH	1	0.0500	494.8	2304.1	3147.1	159.8
fbas0	female	si1387	2.9975	CHANGE	EY	1	0.0300	842.0	1789.0	2677.9	159.6
fbas0	female	si1472	0.3675	SHE	IY	1	0.0700	488.8	2582.3	2905.4	199.7
fbas0	female	si1472	0.5875	GREETED	IY	1	0.0700	426.4	2589.7	3254.8	210.1
fbas0	female	si1472	0.6825	GREETED	AH	0	0.0600	503.3	2294.6	2739.0	205.5
fbas0	female	si1472	0.8625	HER	ER	1	0.1000	671.0	1496.7	1798.7	159.3
fbas0	female	si1472	1.0275	HUSBAND'S	AH	1	0.0700	743.0	1866.6	2893.8	190.3
fbas0	female	si1472	1.2475	HUSBAND'S	AH	0	0.0500	678.3	1767.4	3074.0	185.0
fbas0	female	si1472	1.5725	COLLEAGUES	AA	1	0.1400	971.3	1293.5	2857.9	170.7
fbas0	female	si1472	1.8175	COLLEAGUES	IY	0	0.1500	471.9	2548.2	3148.1	157.7
fbas0	female	si1472	2.1275	WITH	IH	1	0.0300	447.3	1722.9	2780.5	159.5
fbas0	female	si1472	2.4075	SMILING	AY	1	0.1500	841.2	1501.6	2986.6	186.0
fbas0	female	si1472	2.5475	SMILING	IH	0	0.0500	741.3	2292.4	2956.4	200.7
fbas0	female	si1472	2.7575	POLITENESS	AH	0	0.0300	658.3	1058.4	3050.2	179.0
fbas0	female	si1472	2.9025	POLITENESS	AY	1	0.1400	933.8	1578.0	2840.6	149.9
fbas0	female	si1472	3.1275	POLITENESS	AH	0	0.0500	648.5	2358.9	3127.4	137.6
fbas0	female	si1472	3.4375	OFFERING	AO	1	0.1900	816.1	1082.9	2773.2	89.2
fbas0	female	si1472	3.7125	OFFERING	IH	0	0.0400	504.9	2352.5	2969.9	162.5
fbas0	female	si1472	3.8825	NOTHING	AH	1	0.0800	867.0	1752.2	2840.9	151.3
fbas0	female	si1472	4.0375	NOTHING	IH	0	0.0500	681.6	2638.3	3247.9	241.1
fbas0	female	si2066	0.2325	HE	IY	1	0.0400	408.0	2566.2	3279.8	209.6
fbas0	female	si2066	0.5025	SAW	AO	1	0.1800	817.7	1322.2	2786.1	165.2
fbas0	female	si2066	0.6225	A	AH	0	0.0600	570.6	2031.5	3149.8	159.2
fbas0	female	si2066	0.8775	PINT	AY	1	0.1700	899.6	2005.1	2973.1	216.4
fbas0	female	si2066	1.2625	SIZED	AY	1	0.1800	850.7	1802.6	2761.2	178.6
fbas0	female	si2066	1.6975	MAN	AE	1	0.2500	826.8	2367.4	3098.4	148.7
fbas0	female	si2066	2.1075	WITH	IH	1	0.0300	471.8	2025.8	2912.2	160.6
fbas0	female	si2066	2.2475	A	AH	0	0.0900	559.2	2033.6	2643.2	150.4
fbas0	female	si2066	2.6575	GRAYING	EY	1	0.1700	483.2	2741.7	3194.3	191.4
fbas0	female	si2066	2.7575	GRAYING	IH	0	0.0300	329.2	2094.4	3022.9	97.6
fbas0	female	si2066	3.1725	SPADE	EY	1	0.2200	556.1	2455.7	3062.7	166.7
fbas0	female	si2066	3.4825	BEARD	IH	1	0.1800	450.5	2277.5	2626.1	146.4
fbas0	female	si2066	3.9525	AND	AE	1	0.1400	858.2	2207.6	3174.9	0.0
fbas0	female	si2066	4.1075	AN	AE	1	0.0500	819.8	2028.3	2878.8	152.8
fbas0	female	si2066	4.2275	UNUSUALLY	AH	0	0.0300	843.0	1992.9	3074.1	151.8
fbas0	female	si2066	4.5225	UNUSUALLY	UW	1	0.0600	395.7	1857.1	2380.3	193.5
fbas0	female	si2066	4.7275	UNUSUALLY	UW	0	0.0300	491.7	1402.4	2739.2	168.9
fbas0	female	si2066	4.7575	UNUSUALLY	AH	0	0.0300	470.6	1562.5	2919.1	142.0
fbas0	female	si2066	4.8875	UNUSUALLY	IY	0	0.1700	448.0	2514.2	2967.3	140.1
fbas0	female	si2066	5.1075	LARGE	AA	1	0.2100	788.4	1086.2	2457.4	163.7
fbas0	female	si2066	5.5875	HEAD	EH	1	0.2100	676.4	2278.3	3046.9	126.8
fbas0	female	sx127	0.2325	THE	AH	0	0.1000	723.6	2445.6	3253.9	252.2
fbas0	female	sx127	0.3525	EMPEROR	EH	1	0.1400	803.2	2513.2	3133.3	205.5
fbas0	female	sx127	0.6325	EMPEROR	ER	0	0.0800	636.4	1247.6	2672.6	151.7
fbas0	female	sx127	0.7225	EMPEROR	ER	0	0.1000	911.0	1719.5	2460.8	156.4
fbas0	female	sx127	0.9825	HAD	AE	1	0.0600	800.5	2076.8	2864.4	160.6
fbas0	female	sx127	1.0775	A	AH	0	0.0700	770.3	1831.2	2965.4	145.5
fbas0	female	sx127	1.2675	MEAN	IY	1	0.1300	731.2	2887.1	3386.4	167.7
fbas0	female	sx127	1.6225	TEMPER	EH	1	0.0800	811.9	2013.8	2825.6	154.0
fbas0	female	sx127	1.8625	TEMPER	ER	0	0.2000	749.2	1379.3	3165.7	124.3
fbas0	female	sx217	0.2525	HOW	AW	1	0.0600	972.8	1522.4	2547.8	192.4
fbas0	female	sx217	0.5175	PERMANENT	ER	1	0.1300	845.5	1232.6	1845.9	202.8
fbas0	female	sx217	0.6575	PERMANENT	AH	0	0.0300	495.8	2092.2	3149.2	176.6
fbas0	female	sx217	0.7625	PERMANENT	AH	0	0.0800	829.9	1778.8	3086.0	146.7
fbas0	female	sx217	1.2025	ARE	AA	1	0.1200	917.7	1342.6	2299.1	239.5
fbas0	female	sx217	1.4825	THEIR	EH	1	0.0800	562.9	1781.1	2134.9	146.9
fbas0	female	sx217	1.6925	RECORDS	EH	1	0.0600	764.4	2022.1	2398.9	141.4
fbas0	female	sx217	1.8775	RECORDS	ER	0	0.1100	481.2	1540.8	2803.3	0.0
fbas0	female	sx307	0.1725	THE	AH	0	0.0600	389.7	1657.0	2752.4	173.0
fbas0	female	sx307	0.3125	MEETING	IY	1	0.1000	428.6	2653.9	3220.3	190.5
fbas0	female	sx307	0.4275	MEETING	IH	0	0.0700	409.3	2796.1	3222.4	186.3
fbas0	female	sx307	0.5725	IS	IH	1	0.0600	573.7	2195.8	3085.8	152.5
fbas0	female	sx307	0.8275	NOW	AW	1	0.1700	888.8	1608.3	2720.2	141.6
fbas0	female	sx307	0.9325	ADJOURNED	AH	0	0.0400	602.3	2112.9	2990.0	166.8
fbas0	female	sx307	1.1625	ADJOURNED	ER	1	0.2400	826.9	1416.6	1900.1	264.0
fbas0	female	sx37	0.2875	CRITICAL	IH	1	0.0500	569.5	1872.5	2858.8	223.0
fbas0	female	sx37	0.3775	CRITICAL	IH	0	0.0500	583.0	1733.2	2702.9	210.6
fbas0	female	sx37	0.5375	CRITICAL	AH	0	0.0500	745.2	1300.9	2628.6	211.1
fbas0	female	sx37	0.7275	EQUIPMENT	IH	0	0.0300	1029.1	2222.2	3271.8	0.0
fbas0	female	sx37	1.0425	EQUIPMENT	IH	1	0.0800	553.8	1883.3	2746.1	78.9
fbas0	female	sx37	1.2175	EQUIPMENT	AH	0	0.0900	730.9	1879.2	3006.6	159.1
fbas0	female	sx37	1.4475	NEEDS	IY	1	0.1100	542.4	2720.1	3219.8	154.7
fbas0	female	sx37	1.7725	PROPER	AA	1	0.0600	897.9	1388.4	2097.8	157.9
fbas0	female	sx37	1.9325	PROPER	ER	0	0.0800	676.0	1336.7	3034.7	168.0
fbas0	female	sx37	2.1125	MAINTENANCE	EY	1	0.1000	792.3	2383.0	3072.0	144.6
fbas0	female	sx37	2.2925	MAINTENANCE	AH	0	0.0600	853.3	1848.4	3119.4	70.6
fbas0	female	sx397	0.2475	TIM	IH	1	0.0900	864.2	2315.2	3066.8	223.3
fbas0	female	sx397	0.5425	TAKES	EY	1	0.1000	603.9	2266.6	2849.3	172.1
fbas0	female	sx397	0.8775	SHEILA	IY	1	0.0900	558.0	2456.3	2909.2	188.7
fbas0	female	sx397	1.0575	SHEILA	AH	0	0.1100	615.3	1896.7	2987.5	145.9
fbas0	female	sx397	1.1975	TO	AH	0	0.0700	529.4	2031.4	3084.9	202.0
fbas0	female	sx397	1.4325	SEE	IY	1	0.1000	461.5	2698.7	3256.1	163.1
fbas0	female	sx397	1.6325	MOVIES	UW	1	0.0800	469.6	1939.7	2987.4	166.0
fbas0	female	sx397	1.7925	MOVIES	IY	0	0.0600	482.8	2435.9	3067.6	140.4
fbas0	female	sx397	2.1775	TWICE	AY	1	0.1100	888.5	1675.1	2580.5	160.1
fbas0	female	sx397	2.4075	A	AH	0	0.0700	443.4	1282.0	2992.9	180.5
fbas0	female	sx397	2.5875	WEEK	IY	1	0.1100	456.0	2661.7	3176.0	136.8
fbmj0	female	sa1	0.3525	SHE	IY	1	0.1000	446.0	2667.1	3093.4	189.0
fbmj0	female	sa1	0.5575	HAD	AE	1	0.1300	737.6	2301.2	2847.1	163.9
fbmj0	female	sa1	0.9375	YOUR	AO	1	0.1100	544.2	1037.5	2183.7	172.7
fbmj0	female	sa1	1.1525	DARK	AA	1	0.1000	665.7	1231.4	1985.7	175.4
fbmj0	female	sa1	1.5625	SUIT	UW	1	0.1400	403.7	1780.1	2732.2	141.6
fbmj0	female	sa1	1.7825	IN	IH	1	0.0800	514.8	2624.5	3152.7	0.0
fbmj0	female	sa1	2.2025	GREASY	IY	1	0.1200	378.5	2574.6	3099.3	171.7
fbmj0	female	sa1	2.4125	GREASY	IY	0	0.1000	378.1	2015.3	2789.3	182.0
fbmj0	female	sa1	2.6125	WASH	AA	1	0.1600	733.2	1109.7	2348.7	145.6
fbmj0	female	sa1	2.9575	WATER	AO	1	0.1700	810.7	1082.6	2577.5	119.2
fbmj0	female	sa1	3.1325	WATER	ER	0	0.1200	524.8	1439.5	2844.0	98.6
fbmj0	female	sa1	3.6025	ALL	AO	1	0.3400	866.9	1165.5	2791.7	146.0
fbmj0	female	sa1	4.0975	YEAR	IH	1	0.0500	460.2	1766.8	2642.0	104.1
fbmj0	female	sa2	0.2625	DON'T	OW	1	0.1200	582.6	1297.8	2890.6	182.4
fbmj0	female	sa2	0.4225	ASK	AE	1	0.1400	770.4	2207.0	2990.6	176.5
fbmj0	female	sa2	0.7575	ME	IY	1	0.1100	421.1	2783.6	3138.2	199.5
fbmj0	female	sa2	0.8675	TO	IH	0	0.0500	474.6	2367.5	2764.8	136.5
fbmj0	female	sa2	1.0675	CARRY	AE	1	0.0500	576.0	1922.0	2282.0	136.9
fbmj0	female	sa2	1.2275	CARRY	IY	0	0.0700	525.9	2195.2	2580.7	116.9
fbmj0	female	sa2	1.2975	AN	AE	1	0.0700	789.4	1989.8	2783.8	117.2
fbmj0	female	sa2	1.3875	OILY	OY	1	0.0300	514.2	1522.1	2996.3	119.4
fbmj0	female	sa2	1.6975	OILY	IY	0	0.1100	487.0	2012.3	2526.5	120.9
fbmj0	female	sa2	1.9325	RAG	AE	1	0.1400	778.2	2013.5	2708.9	117.3
fbmj0	female	sa2	2.1775	LIKE	AY	1	0.0900	876.9	1765.6	2686.9	112.1
fbmj0	female	sa2	2.4525	THAT	AE	1	0.1800	770.1	2203.8	2861.7	112.0
fbmj0	female	si1776	0.2525	AFRAID	AH	0	0.0800	789.0	1409.5	2599.4	151.8
fbmj0	female	si1776	0.6275	AFRAID	EY	1	0.1300	537.4	2528.8	2885.7	176.2
fbmj0	female	si1776	1.1175	YOU'LL	UW	1	0.0300	475.8	1166.2	2711.7	149.9
fbmj0	female	si1776	1.5625	LOSE	UW	1	0.3200	380.3	1515.4	2824.6	166.8
fbmj0	female	si1776	2.0325	YOUR	UH	1	0.0400	523.6	1343.2	2126.2	140.7
fbmj0	female	si1776	2.3475	JOB	AA	1	0.2300	917.8	1335.0	2615.8	137.7
